sentence,entity_text,entity_type
"Evaluation ----------  Evaluation of a trained model checkpoint can be done as follows:  ```shell python evaluate.py --config-yml /path/to/config.yml --load-pthpath /path/to/checkpoint.pth --split val --gpu-ids 0 ```  This will generate an EvalAI submission file, and report metrics from the [Visual Dialog paper][5] (Mean reciprocal rank, R@{1, 5, 10}, Mean rank), and Normalized Discounted Cumulative Gain (NDCG), introduced in the first Visual Dialog Challenge (in 2018).",Normalized Discounted Cumulative Gain,EVALMETRIC
"Evaluation ----------  Evaluation of a trained model checkpoint can be done as follows:  ```shell python evaluate.py --config-yml /path/to/config.yml --load-pthpath /path/to/checkpoint.pth --split val --gpu-ids 0 ```  This will generate an EvalAI submission file, and report metrics from the [Visual Dialog paper][5] (Mean reciprocal rank, R@{1, 5, 10}, Mean rank), and Normalized Discounted Cumulative Gain (NDCG), introduced in the first Visual Dialog Challenge (in 2018).",NDCG,EVALMETRIC
"* validation.py         * Generate fake samples and calculate FID. * tools     * utils.py         * Functions and class for logger, make folders, averageMeter and add logs",FID,EVALMETRIC
"**Evaluation**：We will run the submitted learning method on poisoned CIFAR-10 datasets by 10 backdoor attacks used in our paper, then test the Attack Sucess Rate (ASR) and Clean Accuracy (CA) of the final model.",Attack Sucess Rate,EVALMETRIC
"**Evaluation**：We will run the submitted learning method on poisoned CIFAR-10 datasets by 10 backdoor attacks used in our paper, then test the Attack Sucess Rate (ASR) and Clean Accuracy (CA) of the final model.",ASR,EVALMETRIC
"**Evaluation**：We will run the submitted learning method on poisoned CIFAR-10 datasets by 10 backdoor attacks used in our paper, then test the Attack Sucess Rate (ASR) and Clean Accuracy (CA) of the final model.",Clean Accuracy,EVALMETRIC
"**Evaluation**：We will run the submitted learning method on poisoned CIFAR-10 datasets by 10 backdoor attacks used in our paper, then test the Attack Sucess Rate (ASR) and Clean Accuracy (CA) of the final model.",CA,EVALMETRIC
"| #     |           Paper            |    Venue     | Poisoned data | Architecture | Attack | ASR (%)| CA (%)| | ----- | :------------------------: | :----------: | :------------: | :----------: | :---------: | :-----------: | :----------: | | **1** | **[ABL]()** | NeurIPS 2021 |  *available* |    WRN-16-1    |   BadNets   |     3.04     |    86.11      | | **2** |                            |              |                |              |             |               |              | | **3** |                            |              |                |              |             |               |              | | **4** |                            |              |                |              |             |               |              | | **5** |                            |              |                |              |             |               |              | | **6** |                            |              |                |              |             |               |              | | **7** |                            |              |                |              |             |               |              | | **8** |                            |              |                |              |             |               |              |  ------  ## Verifying the unlearning effect of ABL with 1% isolated data:  ### An example with a pretrained model WRN-16-1, CIFAR-10, GridTrigger, target label 0, weights: `.",ASR,EVALMETRIC
"| #     |           Paper            |    Venue     | Poisoned data | Architecture | Attack | ASR (%)| CA (%)| | ----- | :------------------------: | :----------: | :------------: | :----------: | :---------: | :-----------: | :----------: | | **1** | **[ABL]()** | NeurIPS 2021 |  *available* |    WRN-16-1    |   BadNets   |     3.04     |    86.11      | | **2** |                            |              |                |              |             |               |              | | **3** |                            |              |                |              |             |               |              | | **4** |                            |              |                |              |             |               |              | | **5** |                            |              |                |              |             |               |              | | **6** |                            |              |                |              |             |               |              | | **7** |                            |              |                |              |             |               |              | | **8** |                            |              |                |              |             |               |              |  ------  ## Verifying the unlearning effect of ABL with 1% isolated data:  ### An example with a pretrained model WRN-16-1, CIFAR-10, GridTrigger, target label 0, weights: `.",CA,EVALMETRIC
It shows the ASR (bad acc) of drops from 99.99% to 0.48% with no obviouse drop of clean acc.,ASR,EVALMETRIC
It shows the ASR (bad acc) of drops from 99.99% to 0.48% with no obviouse drop of clean acc.,acc,EVALMETRIC
It shows the ASR (bad acc) of drops from 99.99% to 0.48% with no obviouse drop of clean acc.,acc,EVALMETRIC
/input --output-dir ${OUTDIR}_dev \      --config config/nl2prog.meta_2_0.001.rank.devconfig \     --meta_learning --test-model model_zoo/meta_sum/table_nl_prog-40  --production ``` * Run execution for developement set as follows:   ```   $ cp ${OUTDIR}_dev/test_top_1.log dev_top_1.log   $ python2 execute_dev.py      #Q2 (predition) result is wrong: 1254     #Q1 or Q2 fail to parse: 0     #Q1 (ground truth) exec to None: 20     #Q1 (ground truth) failed to execute: 0     Logical Form Accuracy: 0.631383269546     Execute Accuracy: 0.68277747403   ```   - Test set ``` $ mkdir -p ${OUTDIR}_test $ python run.py --input-dir .,Accuracy,EVALMETRIC
/input --output-dir ${OUTDIR}_dev \      --config config/nl2prog.meta_2_0.001.rank.devconfig \     --meta_learning --test-model model_zoo/meta_sum/table_nl_prog-40  --production ``` * Run execution for developement set as follows:   ```   $ cp ${OUTDIR}_dev/test_top_1.log dev_top_1.log   $ python2 execute_dev.py      #Q2 (predition) result is wrong: 1254     #Q1 or Q2 fail to parse: 0     #Q1 (ground truth) exec to None: 20     #Q1 (ground truth) failed to execute: 0     Logical Form Accuracy: 0.631383269546     Execute Accuracy: 0.68277747403   ```   - Test set ``` $ mkdir -p ${OUTDIR}_test $ python run.py --input-dir .,Accuracy,EVALMETRIC
$ python2 execute.py     #Q2 (predition) result is wrong: 2556     #Q1 or Q2 fail to parse: 0     #Q1 (ground truth) exec to None: 48     #Q1 (ground truth) failed to execute: 0     Logical Form Accuracy: 0.628073829775     Execute Accuracy: 0.680379563733   ```  - Baseline model on test set  ```  $ OUTDIR=output/base_sum  $ python run.py --input-dir .,Accuracy,EVALMETRIC
$ python2 execute.py     #Q2 (predition) result is wrong: 2556     #Q1 or Q2 fail to parse: 0     #Q1 (ground truth) exec to None: 48     #Q1 (ground truth) failed to execute: 0     Logical Form Accuracy: 0.628073829775     Execute Accuracy: 0.680379563733   ```  - Baseline model on test set  ```  $ OUTDIR=output/base_sum  $ python run.py --input-dir .,Accuracy,EVALMETRIC
$ python2 execute.py     #Q2 (predition) result is wrong: 2636     #Q1 or Q2 fail to parse: 0     #Q1 (ground truth) exec to None: 48     #Q1 (ground truth) failed to execute: 0     Logical Form Accuracy: 0.614592374009     Execute Accuracy: 0.668055314471   ```   # Pre-trained Models - Download [pretrained model checkpoints](https://1drv.ms/u/s!,Accuracy,EVALMETRIC
$ python2 execute.py     #Q2 (predition) result is wrong: 2636     #Q1 or Q2 fail to parse: 0     #Q1 (ground truth) exec to None: 48     #Q1 (ground truth) failed to execute: 0     Logical Form Accuracy: 0.614592374009     Execute Accuracy: 0.668055314471   ```   # Pre-trained Models - Download [pretrained model checkpoints](https://1drv.ms/u/s!,Accuracy,EVALMETRIC
**scibert_2stage_predictions.tsv** the classifier predictions to compute the prec@100 scores    2.,prec@100,EVALMETRIC
"**scibert_cv_predictions.tsv** the classifier predictions to compute precision, recall and F1 3.",precision,EVALMETRIC
"**scibert_cv_predictions.tsv** the classifier predictions to compute precision, recall and F1 3.",recall,EVALMETRIC
"**scibert_cv_predictions.tsv** the classifier predictions to compute precision, recall and F1 3.",F1,EVALMETRIC
"**classifier_p100.py** code to reproduce the prec@100 results in section 3, table 4 7.",prec@100,EVALMETRIC
"GPT4V, GPT4-turbo, CLIP, SSIM      │   ├── sample_rank_gen.py                       ## generate script for `EditRank_ori` and `EditRank`      │   ├── summary.json                             ## generated by `summary.py`      │   ├── summary_ori.json                         ## generated by `summary.py`      │   ├── summary.py                               ## generate script for `summary.json` and `summary.json`,                                                       #  describe metric scores for every models in every dimensions      │   ├── summary_model_type_avg_score.json        ## generated by `summary_model_type_avg_score.py`      │   └── summary_model_type_avg_score.py          ## generate script for `summary_model_type_avg_score.json`,                                                       # describe metric scores for every editing models                                                       # in every dimensions      └── readme.md    ```    # 🤔 How to evaluate with my own editing model    [Check how to evaluate with my own editing model](.",SSIM,EVALMETRIC
The most widely used metric for measuring the similarity between real and generated images has been the Fr&eacute;chet Inception Distance (FID) score.,Fr&eacute;chet Inception Distance,EVALMETRIC
The most widely used metric for measuring the similarity between real and generated images has been the Fr&eacute;chet Inception Distance (FID) score.,FID,EVALMETRIC
"In this paper, we show that even the latest version of the precision and recall (Kynk&auml;&auml;nniemi et al., 2019) metrics are not reliable yet.",precision,EVALMETRIC
"In this paper, we show that even the latest version of the precision and recall (Kynk&auml;&auml;nniemi et al., 2019) metrics are not reliable yet.",recall,EVALMETRIC
We propose **density and coverage** metrics that solve the above issues.,density,EVALMETRIC
We propose **density and coverage** metrics that solve the above issues.,coverage,EVALMETRIC
We analytically and experimentally show that density and coverage provide more interpretable and reliable signals for practitioners than the existing metrics.,density,EVALMETRIC
We analytically and experimentally show that density and coverage provide more interpretable and reliable signals for practitioners than the existing metrics.,coverage,EVALMETRIC
"Background  ### Precision and recall metrics  Precision and recall are defined below:  <a href=""https://www.codecogs.com/eqnedit.php?",Precision,EVALMETRIC
"Background  ### Precision and recall metrics  Precision and recall are defined below:  <a href=""https://www.codecogs.com/eqnedit.php?",recall,EVALMETRIC
"Background  ### Precision and recall metrics  Precision and recall are defined below:  <a href=""https://www.codecogs.com/eqnedit.php?",Precision,EVALMETRIC
"Background  ### Precision and recall metrics  Precision and recall are defined below:  <a href=""https://www.codecogs.com/eqnedit.php?",recall,EVALMETRIC
"latex=\fn_cm&space;\text{precision}:=\frac{1}{M}\sum_{j=1}^{M}1_{Y_j\in\text{manifold}(X_1,\cdots,X_N)}"" target=""_blank""><img src=""https://latex.codecogs.com/svg.latex?",precision,EVALMETRIC
"\fn_cm&space;\text{precision}:=\frac{1}{M}\sum_{j=1}^{M}1_{Y_j\in\text{manifold}(X_1,\cdots,X_N)}"" title=""\text{precision}:=\frac{1}{M}\sum_{j=1}^{M}1_{Y_j\in\text{manifold}(X_1,\cdots,X_N)}"" /></a>  <a href=""https://www.codecogs.com/eqnedit.php?",precision,EVALMETRIC
"\fn_cm&space;\text{precision}:=\frac{1}{M}\sum_{j=1}^{M}1_{Y_j\in\text{manifold}(X_1,\cdots,X_N)}"" title=""\text{precision}:=\frac{1}{M}\sum_{j=1}^{M}1_{Y_j\in\text{manifold}(X_1,\cdots,X_N)}"" /></a>  <a href=""https://www.codecogs.com/eqnedit.php?",precision,EVALMETRIC
"latex=\fn_cm&space;\text{recall}:=\frac{1}{N}\sum_{i=1}^{N}1_{X_i\in\text{manifold}(Y_1,\cdots,Y_M)}"" target=""_blank""><img src=""https://latex.codecogs.com/svg.latex?",recall,EVALMETRIC
"\fn_cm&space;\text{recall}:=\frac{1}{N}\sum_{i=1}^{N}1_{X_i\in\text{manifold}(Y_1,\cdots,Y_M)}"" title=""\text{recall}:=\frac{1}{N}\sum_{i=1}^{N}1_{X_i\in\text{manifold}(Y_1,\cdots,Y_M)}"" /></a>  where the manifold is the defined as  <a href=""https://www.codecogs.com/eqnedit.php?",recall,EVALMETRIC
"\fn_cm&space;\text{recall}:=\frac{1}{N}\sum_{i=1}^{N}1_{X_i\in\text{manifold}(Y_1,\cdots,Y_M)}"" title=""\text{recall}:=\frac{1}{N}\sum_{i=1}^{N}1_{X_i\in\text{manifold}(Y_1,\cdots,Y_M)}"" /></a>  where the manifold is the defined as  <a href=""https://www.codecogs.com/eqnedit.php?",recall,EVALMETRIC
"\inline&space;\fn_cm&space;\text{NND}_k(X_i)"" title=""\text{NND}_k(X_i)"" /></a> is the distance to the kth-nearest neighbour.   ### Density and coverage metrics  Density and coverage are defined below:  <a href=""https://www.codecogs.com/eqnedit.php?",Density,EVALMETRIC
"\inline&space;\fn_cm&space;\text{NND}_k(X_i)"" title=""\text{NND}_k(X_i)"" /></a> is the distance to the kth-nearest neighbour.   ### Density and coverage metrics  Density and coverage are defined below:  <a href=""https://www.codecogs.com/eqnedit.php?",coverage,EVALMETRIC
"\inline&space;\fn_cm&space;\text{NND}_k(X_i)"" title=""\text{NND}_k(X_i)"" /></a> is the distance to the kth-nearest neighbour.   ### Density and coverage metrics  Density and coverage are defined below:  <a href=""https://www.codecogs.com/eqnedit.php?",Density,EVALMETRIC
"\inline&space;\fn_cm&space;\text{NND}_k(X_i)"" title=""\text{NND}_k(X_i)"" /></a> is the distance to the kth-nearest neighbour.   ### Density and coverage metrics  Density and coverage are defined below:  <a href=""https://www.codecogs.com/eqnedit.php?",coverage,EVALMETRIC
"latex=\fn_cm&space;\text{density}:=\frac{1}{kM}\sum_{j=1}^{M}\sum_{i=1}^{N}1_{Y_j\in&space;B(X_i,\text{NND}_k(X_i))}"" target=""_blank""><img src=""https://latex.codecogs.com/svg.latex?",density,EVALMETRIC
"\fn_cm&space;\text{density}:=\frac{1}{kM}\sum_{j=1}^{M}\sum_{i=1}^{N}1_{Y_j\in&space;B(X_i,\text{NND}_k(X_i))}"" title=""\text{density}:=\frac{1}{kM}\sum_{j=1}^{M}\sum_{i=1}^{N}1_{Y_j\in B(X_i,\text{NND}_k(X_i))}"" /></a>  <a href=""https://www.codecogs.com/eqnedit.php?",density,EVALMETRIC
latex=\fn_cm&space;\text{coverage}:=\frac{1}{N}\sum_{i=1}^{N}1_{\exists\text{&space;}j\text{&space;s.t.,coverage,EVALMETRIC
\fn_cm&space;\text{coverage}:=\frac{1}{N}\sum_{i=1}^{N}1_{\exists\text{&space;}j\text{&space;s.t.,coverage,EVALMETRIC
"&space;}&space;Y_j\in&space;B(X_i,\text{NND}_k(X_i))}"" title=""\text{coverage}:=\frac{1}{N}\sum_{i=1}^{N}1_{\exists\text{ }j\text{ s.t. } Y_j\in B(X_i,\text{NND}_k(X_i))}"" /></a>   ### Why are DC better than PR?",DC,EVALMETRIC
"&space;}&space;Y_j\in&space;B(X_i,\text{NND}_k(X_i))}"" title=""\text{coverage}:=\frac{1}{N}\sum_{i=1}^{N}1_{\exists\text{ }j\text{ s.t. } Y_j\in B(X_i,\text{NND}_k(X_i))}"" /></a>   ### Why are DC better than PR?",PR,EVALMETRIC
"raw=true"" alt=""Precision versus density."" width=""500""/> </p>  **Precision versus Density.**  Because of the real outlier sample, the manifold is overestimated.",Precision,EVALMETRIC
"raw=true"" alt=""Precision versus density."" width=""500""/> </p>  **Precision versus Density.**  Because of the real outlier sample, the manifold is overestimated.",density,EVALMETRIC
"raw=true"" alt=""Precision versus density."" width=""500""/> </p>  **Precision versus Density.**  Because of the real outlier sample, the manifold is overestimated.",Precision,EVALMETRIC
"raw=true"" alt=""Precision versus density."" width=""500""/> </p>  **Precision versus Density.**  Because of the real outlier sample, the manifold is overestimated.",Density,EVALMETRIC
The problem of overestimating precision (100%) is resolved using the density estimate (60%).,precision,EVALMETRIC
The problem of overestimating precision (100%) is resolved using the density estimate (60%).,density,EVALMETRIC
"raw=true"" alt=""Recall versus coverage."" width=""600""/> </p>  **Recall versus Coverage.**  The real and fake samples are identical across left and right.",Recall,EVALMETRIC
"raw=true"" alt=""Recall versus coverage."" width=""600""/> </p>  **Recall versus Coverage.**  The real and fake samples are identical across left and right.",coverage,EVALMETRIC
"raw=true"" alt=""Recall versus coverage."" width=""600""/> </p>  **Recall versus Coverage.**  The real and fake samples are identical across left and right.",Recall,EVALMETRIC
"raw=true"" alt=""Recall versus coverage."" width=""600""/> </p>  **Recall versus Coverage.**  The real and fake samples are identical across left and right.",Coverage,EVALMETRIC
"In the figure above, while the fake samples are generally far from the modes in real samples, the recall measure is rewarded by the fact that real samples are contained in the overestimated fake manifold.   ## 2.",recall,EVALMETRIC
"We compute precision, recall, density, and coverage estimates below.",precision,EVALMETRIC
"We compute precision, recall, density, and coverage estimates below.",recall,EVALMETRIC
"We compute precision, recall, density, and coverage estimates below.",density,EVALMETRIC
"We compute precision, recall, density, and coverage estimates below.",coverage,EVALMETRIC
"```python {'precision': 0.4772,  'recall': 0.4705,  'density': 1.0555,  'coverage': 0.9735} ```  ## 3.",precision,EVALMETRIC
"```python {'precision': 0.4772,  'recall': 0.4705,  'density': 1.0555,  'coverage': 0.9735} ```  ## 3.",recall,EVALMETRIC
"```python {'precision': 0.4772,  'recall': 0.4705,  'density': 1.0555,  'coverage': 0.9735} ```  ## 3.",density,EVALMETRIC
"```python {'precision': 0.4772,  'recall': 0.4705,  'density': 1.0555,  'coverage': 0.9735} ```  ## 3.",coverage,EVALMETRIC
"/s3prl/downstream/speech_translation) by [Hsiang-Sheng Tsai](https://github.com/bearhsiang) ***(NTU)***, [Out-of-domain ASR](.",ASR,EVALMETRIC
[integration](file/S3PRL-integration.png)  You can start the journey of SSL with the following entry points:  - S3PRL: [A simple SUPERB downstream task](https://github.com/s3prl/s3prl/blob/main/s3prl/downstream/docs/superb.md#pr-phoneme-recognition) - ESPNet: [Levearging S3PRL for ASR](https://github.com/espnet/espnet/tree/master/egs2/librispeech/asr1#self-supervised-learning-features-hubert_large_ll60k-conformer-utt_mvn-with-transformer-lm)  ---  Feel free to use or modify our toolkit in your research.,ASR,EVALMETRIC
[integration](file/S3PRL-integration.png)  You can start the journey of SSL with the following entry points:  - S3PRL: [A simple SUPERB downstream task](https://github.com/s3prl/s3prl/blob/main/s3prl/downstream/docs/superb.md#pr-phoneme-recognition) - ESPNet: [Levearging S3PRL for ASR](https://github.com/espnet/espnet/tree/master/egs2/librispeech/asr1#self-supervised-learning-features-hubert_large_ll60k-conformer-utt_mvn-with-transformer-lm)  ---  Feel free to use or modify our toolkit in your research.,asr,EVALMETRIC
"E.g., `upstream/pase/README.md`=  ## Reference Repositories  * [Pytorch](https://github.com/pytorch/pytorch), Pytorch. * [Audio](https://github.com/pytorch/audio), Pytorch. * [Kaldi](https://github.com/kaldi-asr/kaldi), Kaldi-ASR. * [Transformers](https://github.com/huggingface/transformers), Hugging Face. * [PyTorch-Kaldi](https://github.com/mravanelli/pytorch-kaldi), Mirco Ravanelli. * [fairseq](https://github.com/pytorch/fairseq), Facebook AI Research. * [CPC](https://github.com/facebookresearch/CPC_audio), Facebook AI Research. * [APC](https://github.com/iamyuanchung/Autoregressive-Predictive-Coding), Yu-An Chung. * [VQ-APC](https://github.com/s3prl/VQ-APC), Yu-An Chung. * [NPC](https://github.com/Alexander-H-Liu/NPC), Alexander-H-Liu. * [End-to-end-ASR-Pytorch](https://github.com/Alexander-H-Liu/End-to-end-ASR-Pytorch), Alexander-H-Liu * [Mockingjay](https://github.com/andi611/Mockingjay-Speech-Representation), Andy T.",ASR,EVALMETRIC
"E.g., `upstream/pase/README.md`=  ## Reference Repositories  * [Pytorch](https://github.com/pytorch/pytorch), Pytorch. * [Audio](https://github.com/pytorch/audio), Pytorch. * [Kaldi](https://github.com/kaldi-asr/kaldi), Kaldi-ASR. * [Transformers](https://github.com/huggingface/transformers), Hugging Face. * [PyTorch-Kaldi](https://github.com/mravanelli/pytorch-kaldi), Mirco Ravanelli. * [fairseq](https://github.com/pytorch/fairseq), Facebook AI Research. * [CPC](https://github.com/facebookresearch/CPC_audio), Facebook AI Research. * [APC](https://github.com/iamyuanchung/Autoregressive-Predictive-Coding), Yu-An Chung. * [VQ-APC](https://github.com/s3prl/VQ-APC), Yu-An Chung. * [NPC](https://github.com/Alexander-H-Liu/NPC), Alexander-H-Liu. * [End-to-end-ASR-Pytorch](https://github.com/Alexander-H-Liu/End-to-end-ASR-Pytorch), Alexander-H-Liu * [Mockingjay](https://github.com/andi611/Mockingjay-Speech-Representation), Andy T.",ASR,EVALMETRIC
"E.g., `upstream/pase/README.md`=  ## Reference Repositories  * [Pytorch](https://github.com/pytorch/pytorch), Pytorch. * [Audio](https://github.com/pytorch/audio), Pytorch. * [Kaldi](https://github.com/kaldi-asr/kaldi), Kaldi-ASR. * [Transformers](https://github.com/huggingface/transformers), Hugging Face. * [PyTorch-Kaldi](https://github.com/mravanelli/pytorch-kaldi), Mirco Ravanelli. * [fairseq](https://github.com/pytorch/fairseq), Facebook AI Research. * [CPC](https://github.com/facebookresearch/CPC_audio), Facebook AI Research. * [APC](https://github.com/iamyuanchung/Autoregressive-Predictive-Coding), Yu-An Chung. * [VQ-APC](https://github.com/s3prl/VQ-APC), Yu-An Chung. * [NPC](https://github.com/Alexander-H-Liu/NPC), Alexander-H-Liu. * [End-to-end-ASR-Pytorch](https://github.com/Alexander-H-Liu/End-to-end-ASR-Pytorch), Alexander-H-Liu * [Mockingjay](https://github.com/andi611/Mockingjay-Speech-Representation), Andy T.",ASR,EVALMETRIC
/motivation.png) Figure 1: Example learning curves for predicting infiltration from chest x-rays assessed using area under the receiver operating characteristic (AUROC).,area under the receiver operating characteristic,EVALMETRIC
/motivation.png) Figure 1: Example learning curves for predicting infiltration from chest x-rays assessed using area under the receiver operating characteristic (AUROC).,AUROC,EVALMETRIC
"*  ## Our contributions  Our contributions are:  (1) a reusable GP-based accuracy probabilistic extrapolator (APEx-GP) that can match existing curve-fitting approaches in terms of error while providing additional uncertainty estimates, and   (2) a careful assessment of our proposed probabilistic extrapolations compared to ground truth on larger datasets across six medical classification tasks involving both 2D and 3D images across diverse modalities (x-ray, ultrasound, and CT) with various sample sizes.  ## Using our method  To use our Gaussian process to extrapolate classifier accuracy to larger datasets see `notebooks/demo.ipynb`.  ### Initializing our Gaussian process  ```python likelihood = gpytorch.likelihoods.GaussianLikelihood() # Note: If you want to use the Gaussian process with an arctan mean function use models.GPArctan() instead. model = models.GPPowerLaw(X_train, y_train, likelihood, epsilon_min=0.05, with_priors=True) ```  ### Extrapolating classifier accuracy  ```python with torch.no_grad(): predictions = likelihood(model(X_test)) loc = predictions.mean.numpy() scale = predictions.stddev.numpy() # Note: If you want to forecast with 20%-80% change lower and upper percentile. lower, upper = priors.truncated_normal_uncertainty(a=0.0, b=1.0, loc=loc, scale=scale, lower_percentile=0.025, upper_percentile=0.975)  ```  ## Citation  ```bibtex @inproceedings{harvey2023probabilistic,   author={Harvey, Ethan and Chen, Wansu and Kent, David M. and Hughes, Michael C.},   title={A Probabilistic Method to Predict Classifier Accuracy on Larger Datasets given Small Pilot Data},   booktitle={Machine Learning for Health (ML4H)},   year={2023} } ```  ## Reproducing results  To reproduce model performance at varying dataset sizes 1) download datasets (see `encode_images/README.md` and `label_images/README.md` for more details) and 2) fit classifiers to each dataset (see `src/finetune_2D.py` and `src/finetune_3D.py`).",accuracy,EVALMETRIC
"We investigate abstract datasets such as XOR, Spiral, and Circle and some well-known security-specific datasets for intrusion detection of simulated network traffic, using distributional shift detection measures including the Kolmogorov-Smirnov, Kuiper, Anderson-Darling, Wasserstein and mixed Wasserstein-Anderson-Darling measures.",Kolmogorov-Smirnov,EVALMETRIC
"We investigate abstract datasets such as XOR, Spiral, and Circle and some well-known security-specific datasets for intrusion detection of simulated network traffic, using distributional shift detection measures including the Kolmogorov-Smirnov, Kuiper, Anderson-Darling, Wasserstein and mixed Wasserstein-Anderson-Darling measures.",Kuiper,EVALMETRIC
"We investigate abstract datasets such as XOR, Spiral, and Circle and some well-known security-specific datasets for intrusion detection of simulated network traffic, using distributional shift detection measures including the Kolmogorov-Smirnov, Kuiper, Anderson-Darling, Wasserstein and mixed Wasserstein-Anderson-Darling measures.",Anderson-Darling,EVALMETRIC
"We investigate abstract datasets such as XOR, Spiral, and Circle and some well-known security-specific datasets for intrusion detection of simulated network traffic, using distributional shift detection measures including the Kolmogorov-Smirnov, Kuiper, Anderson-Darling, Wasserstein and mixed Wasserstein-Anderson-Darling measures.",Wasserstein,EVALMETRIC
"We investigate abstract datasets such as XOR, Spiral, and Circle and some well-known security-specific datasets for intrusion detection of simulated network traffic, using distributional shift detection measures including the Kolmogorov-Smirnov, Kuiper, Anderson-Darling, Wasserstein and mixed Wasserstein-Anderson-Darling measures.",mixed Wasserstein-Anderson-Darling,EVALMETRIC
"Thus, using a trusted dataset the classifier will be trained and its performance will be measured with existing KPIs.",KPI,EVALMETRIC
"So, it cannot be assured that the classifier can operate as accurate as of the training phase.",accurate,EVALMETRIC
The CDF-based statistical difference of each class in the training phase and application phase is used to estimate the accuracy.,accuracy,EVALMETRIC
"If the estimated accuracy and expected confidence difference was very low, the classifier results and accuracy can be trusted (In this example the autonomous car continues its operation), if the difference was low, the system can ask for more data and re-evaluation to make sure about the distance.",accuracy,EVALMETRIC
"If the estimated accuracy and expected confidence difference was very low, the classifier results and accuracy can be trusted (In this example the autonomous car continues its operation), if the difference was low, the system can ask for more data and re-evaluation to make sure about the distance.",accuracy,EVALMETRIC
"section=gtsrb&subsection=dataset""><b>GTSRB - German Traffic Sign Recognition Benchmark</b></a> [<a href = ""https://github.com/ISorokos/SafeML/blob/master/Implementation_in_Python/Examples/German_Traffic_Sign_Recognition%20(GTSR)/GTSRB_CNN_SafeML_v1.ipynb"">Python implementation</a>][Available on <a href = ""https://www.kaggle.com/kooaslansefat/cnn-97-accuracy-plus-safety-monitoring-safeml"">Kaggle</a>].",accuracy,EVALMETRIC
"**Most importantly, it highlights the main reported metrics under the key `eval_results`.**     * In the case of PaulGraham Passkey, it includes the accuracy of each depth-length combination, the average accuracy at each length (`background_len_wise_results`), and the overall accuracy (`overall_results`) in both exact and partial match fashion",accuracy,EVALMETRIC
# OpenAUC: Towards AUC-Oriented Open-Set Recognition This is a Pytorch implementation of our paper: [OpenAUC: Towards AUC-Oriented Open-Set Recognition](https://arxiv.org/abs/2210.13458).,OpenAUC,EVALMETRIC
# OpenAUC: Towards AUC-Oriented Open-Set Recognition This is a Pytorch implementation of our paper: [OpenAUC: Towards AUC-Oriented Open-Set Recognition](https://arxiv.org/abs/2210.13458).,OpenAUC,EVALMETRIC
"**If you only want to evaluate the model performance on OpenAUC,** please refer the file `utils/test_utils`.",OpenAUC,EVALMETRIC
And a more detailed instruction can be found in our [library](https://github.com/statusrank/XCurve/blob/master/example/example_ipynb/Metrics_for_AUTKC_OpenAUC.ipynb),OpenAUC,EVALMETRIC
"In this paper, a systematic analysis reveals that most existing metrics are essentially inconsistent with the aforementioned goal of OSR: (1) For metrics extended from close-set classification, such as Open-set F-score, Youden's index, and Normalized Accuracy, a poor open-set prediction can escape from a low performance score with a superior close-set prediction. (2) Novelty detection AUC, which measures the ranking performance between close-set and open-set samples, ignores the close-set performance.",Open-set F-score,EVALMETRIC
"In this paper, a systematic analysis reveals that most existing metrics are essentially inconsistent with the aforementioned goal of OSR: (1) For metrics extended from close-set classification, such as Open-set F-score, Youden's index, and Normalized Accuracy, a poor open-set prediction can escape from a low performance score with a superior close-set prediction. (2) Novelty detection AUC, which measures the ranking performance between close-set and open-set samples, ignores the close-set performance.",Youden's index,EVALMETRIC
"In this paper, a systematic analysis reveals that most existing metrics are essentially inconsistent with the aforementioned goal of OSR: (1) For metrics extended from close-set classification, such as Open-set F-score, Youden's index, and Normalized Accuracy, a poor open-set prediction can escape from a low performance score with a superior close-set prediction. (2) Novelty detection AUC, which measures the ranking performance between close-set and open-set samples, ignores the close-set performance.",Normalized Accuracy,EVALMETRIC
"In this paper, a systematic analysis reveals that most existing metrics are essentially inconsistent with the aforementioned goal of OSR: (1) For metrics extended from close-set classification, such as Open-set F-score, Youden's index, and Normalized Accuracy, a poor open-set prediction can escape from a low performance score with a superior close-set prediction. (2) Novelty detection AUC, which measures the ranking performance between close-set and open-set samples, ignores the close-set performance.",AUC,EVALMETRIC
"To fix these issues, we propose a novel metric named OpenAUC.",OpenAUC,EVALMETRIC
"Compared with existing metrics, OpenAUC enjoys a concise pairwise formulation that evaluates open-set performance and close-set performance in a coupling manner.",OpenAUC,EVALMETRIC
Further analysis shows that OpenAUC is free from the aforementioned inconsistency properties.,OpenAUC,EVALMETRIC
"Finally, an end-to-end learning method is proposed to minimize the OpenAUC risk, and the experimental results on popular benchmark datasets speak to its effectiveness.",OpenAUC,EVALMETRIC
