sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
11,"Model sketching refocuses practitioner attention on **composing high-level, human-understandable concepts** that the model is expected to reason over (e.g., profanity, racism, or sarcasm in a content moderation task) using zero-shot concept instantiation.","Model sketching refocuses practitioner attention on **composing high-level, human-understandable concepts** that the model is expected to reason over (e.g., profanity, racism, or sarcasm in a content moderation task) using zero-shot concept instantiation.","Model sketching refocuses practitioner attention on **composing high-level, human-understandable concepts** that the model is expected to reason over (e.g., profanity, racism, or sarcasm in a content moderation task) using zero-shot concept instantiation.","Model sketching refocuses practitioner attention on **composing high-level, human-understandable concepts** that the model is expected to reason over (e.g., profanity, racism, or sarcasm in a content moderation task) using zero-shot concept instantiation.",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\fa5fae40.txt,1.0
12,"<img src="".","<img src="".","<img src="".","<img src="".",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\c89831b2.txt,1.0
13,"/docs/media/model_sketching_header.png"" alt=""Summary of the model sketching process from concepts to sketch models to evaluating and iterating"" width=""100%"">  With **ModelSketchBook**, you can **create concepts** using zero-shot methods,  <p align=""center""> <img src="".","/docs/media/model_sketching_header.png"" alt=""Summary of the model sketching process from concepts to sketch models to evaluating and iterating"" width=""100%"">  With **<SOFTWARE>ModelSketchBook</SOFTWARE>**, you can **create concepts** using zero-shot methods,  <p align=""center""> <img src="".","/docs/media/model_sketching_header.png"" alt=""Summary of the model sketching process from concepts to sketch models to evaluating and iterating"" width=""100%"">  With **ModelSketchBook**, you can **create concepts** using zero-shot methods,  <p align=""center""> <img src="".","/docs/media/model_sketching_header.png"" alt=""Summary of the model sketching process from concepts to sketch models to evaluating and iterating"" width=""100%"">  With **<PROJECT>ModelSketchBook</PROJECT>**, you can **create concepts** using zero-shot methods,  <p align=""center""> <img src="".",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\d1d1bc98.txt,1.0
14,"/docs/media/create_concept_model.gif"" alt=""Demo of the create_concept_model function"" width=""75%""> </p>  **create sketches** that combine these concept building blocks, <p align=""center""> <img src="".","/docs/media/create_concept_model.gif"" alt=""Demo of the create_concept_model function"" width=""75%""> </p>  **create sketches** that combine these concept building blocks, <p align=""center""> <img src="".","/docs/media/create_concept_model.gif"" alt=""Demo of the create_concept_model function"" width=""75%""> </p>  **create sketches** that combine these concept building blocks, <p align=""center""> <img src="".","/docs/media/create_concept_model.gif"" alt=""Demo of the create_concept_model function"" width=""75%""> </p>  **create sketches** that combine these concept building blocks, <p align=""center""> <img src="".",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\5dbb12c5.txt,1.0
15,"/docs/media/create_sketch_model.gif"" alt=""Demo of the create_sketch_model function"" width=""75%""> </p>  and continue to iterate on concepts and sketches to explore the ML model design space before diving into technical implementation details","/docs/media/create_sketch_model.gif"" alt=""Demo of the create_sketch_model function"" width=""75%""> </p>  and continue to iterate on concepts and sketches to explore the ML model design space before diving into technical implementation details","/docs/media/create_sketch_model.gif"" alt=""Demo of the create_sketch_model function"" width=""75%""> </p>  and continue to iterate on concepts and sketches to explore the ML model design space before diving into technical implementation details","/docs/media/create_sketch_model.gif"" alt=""Demo of the create_sketch_model function"" width=""75%""> </p>  and continue to iterate on concepts and sketches to explore the ML model design space before diving into technical implementation details",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\97c4e220.txt,1.0
16,.,.,.,.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\cdb4ee2a.txt,1.0
17,> 🚧  This repo is a work-in-progress research prototype and will continue to be updated!,> 🚧  This repo is a work-in-progress research prototype and will continue to be updated!,🚧  This repo is a work-in-progress research prototype and will continue to be updated!,🚧  This repo is a work-in-progress research prototype and will continue to be updated!,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\48b698b4.txt,0.9885057471264368
18,"It has not yet been tested in a wide variety of development setups, but see our [sample Colab notebook](https://colab.research.google.com/github/StanfordHCI/ModelSketchBook/blob/main/example_nb/23_04_ModelSketchBook_example.ipynb) for a working example.  ## Installation First, you'll need to install this [package](https://pypi.org/project/model-sketch-book/) using PyPI. ``` pip install model_sketch_book ```  ## 1: Basic setup ### Imports Then import the package into a Python notebook (i.e., a Jupyter or Colab notebook). ``` import model_sketch_book as msb ```  ### Set up the sketchbook **Data**.","It has not yet been tested in a wide variety of development setups, but see our [sample <SOFTWARE>Colab</SOFTWARE> notebook](https://colab.research.google.com/github/StanfordHCI/<SOFTWARE>ModelSketchBook</SOFTWARE>/blob/main/example_nb/23_04_ModelSketchBook_example.ipynb) for a working example.  ## Installation First, you'll need to install this [package](https://<SOFTWARE>pypi</SOFTWARE>.org/project/<SOFTWARE>model-sketch-book</SOFTWARE>/) using <SOFTWARE>PyPI</SOFTWARE>. ``` <SOFTWARE>pip</SOFTWARE> install <SOFTWARE>model_sketch_book</SOFTWARE> ```  ## 1: Basic setup ### Imports Then import the package into a <PROGLANG>Python</PROGLANG> notebook (i.e., a <SOFTWARE>Jupyter</SOFTWARE> or <SOFTWARE>Colab</SOFTWARE> notebook). ``` import <SOFTWARE>model_sketch_book</SOFTWARE> as msb ```  ### Set up the sketchbook **Data**.","It has not yet been tested in a wide variety of development setups, but see our [sample Colab notebook](https://colab.research.google.com/github/StanfordHCI/ModelSketchBook/blob/main/example_nb/23_04_ModelSketchBook_example.ipynb) for a working example.  ## Installation First, you'll need to install this [package](https://pypi.org/project/model-sketch-book/) using PyPI. ``` pip install model_sketch_book ```  ## 1: Basic setup ### Imports Then import the package into a Python notebook (i.e., a Jupyter or Colab notebook). ``` import model_sketch_book as msb ```  ### Set up the sketchbook **Data**.","It has not yet been tested in a wide variety of development setups, but see our [sample <SOFTWARE>Colab notebook</SOFTWARE>](https://colab.research.google.com/github/StanfordHCI/<PROJECT>ModelSketchBook</PROJECT>/blob/main/example_nb/23_04_<PROJECT>ModelSketchBook</PROJECT>_example.ipynb) for a working example.  ## Installation First, you'll need to install this [<SOFTWARE>package</SOFTWARE>](https://pypi.org/project/<SOFTWARE>model-sketch-book</SOFTWARE>/) using <SOFTWARE>PyPI</SOFTWARE>. ``` pip install <SOFTWARE>model_sketch_book</SOFTWARE> ```  ## 1: Basic setup ### Imports Then import the <SOFTWARE>package</SOFTWARE> into a <PROGLANG>Python</PROGLANG> notebook (i.e., a <SOFTWARE>Jupyter</SOFTWARE> or <SOFTWARE>Colab</SOFTWARE> notebook). ``` import <SOFTWARE>model_sketch_book</SOFTWARE> as <SOFTWARE>msb</SOFTWARE> ```  ### Set up the sketchbook **Data**.",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\57b82695.txt,1.0
19,ModelSketchBook is designed to work with datasets in Pandas DataFrame format.,<SOFTWARE>ModelSketchBook</SOFTWARE> is designed to work with datasets in <SOFTWARE>Pandas</SOFTWARE> DataFrame format.,`ModelSketchBook is designed to work with datasets in Pandas DataFrame format.`,`<SOFTWARE>ModelSketchBook</SOFTWARE> is designed to work with datasets in <PROGLANG>Pandas</PROGLANG> DataFrame format.`,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\8ac7cbb5.txt,0.9871794871794872
20,You can load CSVs to dataframes using the Pandas [`read_csv` function](https://pandas.pydata.org/docs/reference/api/pandas.read_csv.html).,You can load CSVs to dataframes using the <SOFTWARE>Pandas</SOFTWARE> [`read_csv` function](https://<SOFTWARE>pandas</SOFTWARE>.pydata.org/docs/reference/api/<SOFTWARE>pandas</SOFTWARE>.read_csv.html).,You can load CSVs to dataframes using the `Pandas` [`read_csv function`](https://pandas.pydata.org/docs/reference/api/pandas.read_csv.html).,You can load CSVs to dataframes using the `<SOFTWARE>Pandas</SOFTWARE>` [`<SOFTWARE>read_csv</SOFTWARE> function`](https://pandas.pydata.org/docs/reference/api/pandas.read_csv.html).,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\0caba5ee.txt,0.9856115107913669
21,**Schema**.,**Schema**.,**Schema**.,**Schema**.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\ee2d4871.txt,1.0
22,"To set up your sketchbook, you need to specify the schema of your dataframe.","To set up your sketchbook, you need to specify the schema of your dataframe.","To set up your sketchbook, you need to specify the schema of your dataframe.","To set up your sketchbook, you need to specify the schema of your dataframe.",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\1fd3792a.txt,1.0
23,"In the schema, the **keys** are the string names of the columns in your dataframe that you'd like to use, and the **values** indicate the type of data contained in that column.","In the schema, the **keys** are the string names of the columns in your dataframe that you'd like to use, and the **values** indicate the type of data contained in that column.","In the schema, the **keys** are the string names of the columns in your dataframe that you'd like to use, and the **values** indicate the type of data contained in that column.","In the schema, the **keys** are the string names of the columns in your dataframe that you'd like to use, and the **values** indicate the type of data contained in that column.",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\39fb1c31.txt,1.0
24,The currently-supported input types are:  - `InputType.Text`: (string) Raw text fields of arbitrary length.,The currently-supported input types are:  - `InputType.Text`: (string) Raw text fields of arbitrary length.,The currently-supported input types are:  - `InputType.Text`: (string) Raw text fields of arbitrary length.,The currently-supported input types are:  - `<PROGLANG>InputType.Text</PROGLANG>`: (string) Raw text fields of arbitrary length.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\09b27f48.txt,1.0
25,Strings may be truncated to a max token length for prompts to GPT. - `InputType.Image`: (string) URLs to remotely-hosted images,Strings may be truncated to a max token length for prompts to <SOFTWARE>GPT</SOFTWARE>. - `InputType.Image`: (string) URLs to remotely-hosted images,Strings may be truncated to a max token length for prompts to GPT. - `InputType.Image`: (string) URLs to remotely-hosted images,Strings may be truncated to a max token length for prompts to GPT. - `<SOFTWARE>InputType.Image</SOFTWARE>`: (string) URLs to remotely-hosted images,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\6a607b4f.txt,1.0
26,.,.,.,.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\cdb4ee2a.txt,1.0
27,- `InputType.ImageLocal`: (string) Filepaths to locally-stored images. - `InputType.GroundTruth`: (float or bool) Ground truth labels.,- `InputType.ImageLocal`: (string) Filepaths to locally-stored images. - `InputType.GroundTruth`: (float or bool) Ground truth labels.,- `InputType.ImageLocal`: (string) Filepaths to locally-stored images. - `InputType.GroundTruth`: (float or bool) Ground truth labels.,- `<SOFTWARE>InputType.ImageLocal</SOFTWARE>`: (string) Filepaths to locally-stored images. - `<SOFTWARE>InputType.GroundTruth</SOFTWARE>`: (float or bool) Ground truth labels.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\be5c6bf7.txt,1.0
28,"Currently expected to be in the domain [0, 1].","Currently expected to be in the domain [0, 1].","Currently expected to be in the domain [0, 1].","Currently expected to be in the domain [0, 1].",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\e5500b19.txt,1.0
29,**Ground truth**.,**Ground truth**.,**Ground truth**.,**Ground truth**.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\942f219e.txt,1.0
30,"The current API version requires exactly one ground truth column in the schema, though you can later add datasets that don't contain this ground truth column.","The current API version requires exactly one ground truth column in the schema, though you can later add datasets that don't contain this ground truth column.","The current API version requires exactly one ground truth column in the schema, though you can later add `datasets` that don't contain this ground truth column.","The current API version requires exactly one ground truth column in the schema, though you can later add `<DATASET>datasets</DATASET>` that don't contain this ground truth column.",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\6228d306.txt,0.9937106918238994
31,**Credentials**.,**Credentials**.,**Credentials**.,**Credentials**.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\e3ddbd66.txt,1.0
32,Please supply your own OpenAI organization and API key if you would like to use GPT-based concepts.,Please supply your own OpenAI organization and API key if you would like to use <SOFTWARE>GPT</SOFTWARE>-based concepts.,Please supply your own `OpenAI` organization and API key if you would like to use `GPT`-based concepts.,Please supply your own `<PROJECT>OpenAI</PROJECT>` organization and API key if you would like to use `<SOFTWARE>GPT</SOFTWARE>`-based concepts.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\45d4dd37.txt,0.9801980198019802
33,"Otherwise, you can provide empty strings.  ``` sb = msb.create_model_sketchbook(     goal='Example sketchbook goal here',     schema={         # Specify your data schema here         ""picture_url"": msb.InputType.Image,         ""neighborhood_overview"": msb.InputType.Text,         ""description"": msb.InputType.Text,         ""overall_rating"": msb.InputType.GroundTruth,  # Required     },     credentials={         ""organization"": ""org-INSERT"",         ""api_key"": ""sk-INSERT""     } ) ```  ### Add your dataset(s) Then, add your dataset from a Pandas dataframe (recommended: 40-50 rows).","Otherwise, you can provide empty strings.  ``` sb = msb.create_model_sketchbook(     goal='Example sketchbook goal here',     schema={         # Specify your data schema here         ""picture_url"": msb.InputType.Image,         ""neighborhood_overview"": msb.InputType.Text,         ""description"": msb.InputType.Text,         ""overall_rating"": msb.InputType.GroundTruth,  # Required     },     credentials={         ""organization"": ""org-INSERT"",         ""api_key"": ""sk-INSERT""     } ) ```  ### Add your dataset(s) Then, add your dataset from a <SOFTWARE>Pandas</SOFTWARE> dataframe (recommended: 40-50 rows).","```python
Otherwise, you can provide empty strings.  ``` sb = msb.create_model_sketchbook(     goal='Example sketchbook goal here',     schema={         # Specify your data schema here         ""picture_url"": msb.InputType.Image,         ""neighborhood_overview"": msb.InputType.Text,         ""description"": msb.InputType.Text,         ""overall_rating"": msb.InputType.GroundTruth,  # Required     },     credentials={         ""organization"": ""org-INSERT"",         ""api_key"": ""sk-INSERT""     } ) ```  ### Add your dataset(s) Then, add your dataset from a Pandas dataframe (recommended: 40-50 rows).
```","```python
Otherwise, you can provide empty strings.  ``` sb = <SOFTWARE>msb</SOFTWARE>.create_model_sketchbook(     goal='Example sketchbook goal here',     schema={         # Specify your data schema here         ""picture_url"": <SOFTWARE>msb</SOFTWARE>.InputType.Image,         ""neighborhood_overview"": <SOFTWARE>msb</SOFTWARE>.InputType.Text,         ""description"": <SOFTWARE>msb</SOFTWARE>.InputType.Text,         ""overall_rating"": <SOFTWARE>msb</SOFTWARE>.InputType.GroundTruth,  # Required     },     credentials={         ""organization"": ""org-INSERT"",         ""api_key"": ""sk-INSERT""     } ) ```  ### Add your <DATASET>dataset(s)</DATASET> Then, add your <DATASET>dataset</DATASET> from a <SOFTWARE>Pandas</SOFTWARE> dataframe (recommended: 40-50 rows).
```",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\1ac1ef91.txt,0.988155668358714
34,"If the dataframe contains images, this step will involve caching the images to speed up processing later.","If the dataframe contains images, this step will involve caching the images to speed up processing later.","If the dataframe contains images, this step will involve caching the images to speed up processing later.","If the dataframe contains images, this step will involve caching the images to speed up processing later.",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\61ea1c13.txt,1.0
35,You should also specify exactly one dataset to be the **default dataset** with the `default` argument.,You should also specify exactly one dataset to be the **default dataset** with the `default` argument.,You should also specify exactly one `default dataset` to be the **default dataset** with the `default` argument.,You should also specify exactly one `<DATASET>default dataset</DATASET>` to be the **default dataset** with the `default` argument.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\a834c909.txt,0.9532710280373832
36,It's recommended that your **training set** be the default dataset.,It's recommended that your **training set** be the default dataset.,It's recommended that your **training set** be the default `dataset`.,It's recommended that your **training set** be the default `<DATASET>dataset</DATASET>`.,../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\eb0f7c3f.txt,0.9852941176470589
37,"With the notebook-widget functions documented here, the default dataset is used to set up concepts and sketches, and other datasets can only be used to evaluate trained sketches. ``` your_df = pd.read_csv(""path_to_your_data/data.csv"") # Insert logic to load your dataframe  sb.add_dataset(     df=your_df,     default=True,  # If dataset should be used by default, otherwise omit argument ) ```  ### Create concepts You can then go ahead and create image and text concepts with the following function.","With the notebook-widget functions documented here, the default dataset is used to set up concepts and sketches, and other datasets can only be used to evaluate trained sketches. ``` your_df = pd.read_csv(""path_to_your_data/data.csv"") # Insert logic to load your dataframe  sb.add_dataset(     df=your_df,     default=True,  # If dataset should be used by default, otherwise omit argument ) ```  ### Create concepts You can then go ahead and create image and text concepts with the following function.","With the notebook-widget functions documented here, the default dataset is used to set up concepts and sketches, and other datasets can only be used to evaluate trained sketches. ``` your_df = pd.read_csv(""path_to_your_data/data.csv"") # Insert logic to load your dataframe  sb.add_dataset(     df=your_df,     default=True,  # If dataset should be used by default, otherwise omit argument ) ```  ### Create concepts You can then go ahead and create image and text concepts with the following function.","With the notebook-widget functions documented here, the default <DATASET>dataset</DATASET> is used to set up concepts and sketches, and other <DATASET>datasets</DATASET> can only be used to evaluate trained sketches. ``` your_df = pd.read_csv(""path_to_your_data/data.csv"") # Insert logic to load your dataframe  sb.add_dataset(     df=your_df,     default=True,  # If <DATASET>dataset</DATASET> should be used by default, otherwise omit argument ) ```  ### Create concepts You can then go ahead and create image and text concepts with the following function.",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\cd6b9e97.txt,1.0
38,"This function will display widgets to specify your concept term, input field, and output type. ``` msb.create_concept_model(sb) ```  <img src="".","This function will display widgets to specify your concept term, input field, and output type. ``` msb.create_concept_model(sb) ```  <img src="".","This function will display widgets to specify your concept term, input field, and output type. ``` msb.create_concept_model(sb) ```  <img src="".","This function will display widgets to specify your concept term, input field, and output type. ``` <PROGLANG>msb.create_concept_model(sb)</PROGLANG> ```  <img src="".",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\60258d79.txt,1.0
39,"/docs/media/create_concept_model.png"" alt=""create_concept_model widgets"" width=""35%"">  **Models**.","/docs/media/create_concept_model.png"" alt=""create_concept_model widgets"" width=""35%"">  **Models**.","/docs/media/create_concept_model.png"" alt=""create_concept_model widgets"" width=""35%"">  **Models**.","/docs/media/create_concept_model.png"" alt=""create_concept_model widgets"" width=""35%"">  **Models**.",../results/deepseek-chat/prompt-0/zzz_stanfordhci_modelsketchbook_main_README.md.tsv\6d5f0a1d.txt,1.0
