sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
11,"The result is a deep model that is trained using standard classification and regression loss, and can localize moments of actions in a single shot, without using action proposals or pre-defined anchor windows.","The result is a deep model that is trained using standard classification and regression loss, and can localize moments of actions in a single shot, without using action proposals or pre-defined anchor windows.","The result is a deep model that is trained using standard classification and regression loss, and can localize moments of actions in a single shot, without using action proposals or pre-defined anchor windows.","The result is a deep model that is trained using standard classification and regression loss, and can localize moments of actions in a single shot, without using action proposals or pre-defined anchor windows.",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\0dbb9ba0.txt,1.0
12,"**Related projects**: > [**SnAG: Scalable and Accurate Video Grounding**](https://arxiv.org/abs/2404.02257) <br> > Fangzhou Mu\*, Sicheng Mo\*, Yin Li <br> > *CVPR 2024* <br> [!","**Related projects**: > [**<PUBLICATION>SnAG: Scalable and Accurate Video Grounding</PUBLICATION>**](https://arxiv.org/abs/2404.02257) <br> > Fangzhou Mu\*, Sicheng Mo\*, Yin Li <br> > *<CONFERENCE>CVPR 2024</CONFERENCE>* <br> [!","**Related projects**: > [**SnAG: Scalable and Accurate Video Grounding**](https://arxiv.org/abs/2404.02257) <br> > Fangzhou Mu\*, Sicheng Mo\*, Yin Li <br> > *CVPR 2024* <br> [!
","**Related <PROJECT>projects</PROJECT>**: > [**<PROJECT>SnAG: Scalable and Accurate Video Grounding</PROJECT>**](https://arxiv.org/abs/2404.02257) <br> > Fangzhou Mu\*, Sicheng Mo\*, Yin Li <br> > *<CONFERENCE>CVPR 2024</CONFERENCE>* <br> [!
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\08058b0d.txt,0.9971830985915493
13,[github](https://img.shields.io/badge/-Github-black?,[github](https://img.shields.io/badge/-Github-black?,"[github](https://img.shields.io/badge/-Github-black?
","[<SOFTWARE>github</SOFTWARE>](https://img.shields.io/badge/-Github-black?
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\1ea1f68a.txt,0.9904761904761905
14,logo=github)](https://github.com/fmu2/snag_release)  [!,logo=github)](https://github.com/fmu2/snag_release)  [!,"logo=github)](https://github.com/fmu2/snag_release)  [!
","logo=github)](https://github.com/<PROJECT>fmu2/snag_release</PROJECT>)  [!
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\ed788aba.txt,0.990990990990991
15,[github](https://img.shields.io/github/stars/fmu2/snag_release.svg?,[github](https://img.shields.io/github/stars/fmu2/snag_release.svg?,"[github](https://img.shields.io/github/stars/fmu2/snag_release.svg?
","[github](https://img.shields.io/github/stars/fmu2/<PROJECT>snag_release</PROJECT>.svg?
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\05487e88.txt,0.9925925925925926
16,style=social)](https://github.com/fmu2/snag_release)  [!,style=social)](https://github.com/fmu2/snag_release)  [!,"style=social)](https://github.com/fmu2/snag_release)  [!
","style=social)](https://github.com/fmu2/<SOFTWARE>snag_release</SOFTWARE>)  [!
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\ad75697a.txt,0.9911504424778761
17,[arXiv](https://img.shields.io/badge/Arxiv-2404.02257-b31b1b.svg?,[arXiv](https://img.shields.io/badge/Arxiv-2404.02257-b31b1b.svg?,"[arXiv](https://img.shields.io/badge/Arxiv-2404.02257-b31b1b.svg?
","[<PUBLICATION>arXiv</PUBLICATION>](https://img.shields.io/badge/Arxiv-2404.02257-b31b1b.svg?
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\6ee8d39d.txt,0.9923664122137404
18,logo=arXiv)](https://arxiv.org/abs/2404.02257) <br>  ## Changelog * 11/18/2022: We have released the [tech report](https://arxiv.org/abs/2211.09074) for our submission to the [Ego4D Moment Queries (MQ) Challenge](https://eval.ai/web/challenges/challenge-page/1626/overview).,logo=arXiv)](https://arxiv.org/abs/2404.02257) <br>  ## Changelog * 11/18/2022: We have released the [tech report](https://arxiv.org/abs/2211.09074) for our submission to the [<DATASET>Ego4D Moment Queries</DATASET> (MQ) Challenge](https://eval.ai/web/challenges/challenge-page/1626/overview).,"logo=arXiv)](https://arxiv.org/abs/2404.02257) <br>  ## Changelog * 11/18/2022: We have released the [tech report](https://arxiv.org/abs/2211.09074) for our submission to the [Ego4D Moment Queries (MQ) Challenge](https://eval.ai/web/challenges/challenge-page/1626/overview).
","logo=arXiv)](https://arxiv.org/abs/2404.02257) <br>  ## Changelog * 11/18/2022: We have released the [tech report](https://arxiv.org/abs/2211.09074) for our submission to the [<CONFERENCE>Ego4D Moment Queries (MQ) Challenge</CONFERENCE>](https://eval.ai/web/challenges/challenge-page/1626/overview).
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\902bdbe7.txt,0.9981785063752276
19,"The code repo now includes config files, pre-trained models and results on the Ego4D MQ benchmark","The code repo now includes config files, pre-trained models and results on the <DATASET>Ego4D MQ</DATASET> benchmark","The code repo now includes config files, pre-trained models and results on the Ego4D MQ benchmark","The code repo now includes config files, pre-trained models and results on the <DATASET>Ego4D MQ</DATASET> benchmark",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\511c7879.txt,1.0
20,.,.,"/eval.py .
","<SOFTWARE>/eval.py</SOFTWARE> .
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\dbbcd827.txt,0.16666666666666666
21,* 08/29/2022: Updated arXiv version,* 08/29/2022: Updated arXiv version,* 08/29/2022: Updated arXiv version,* 08/29/2022: Updated <PUBLICATION>arXiv</PUBLICATION> version,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\cede2201.txt,1.0
22,.,.,"/eval.py .
","<SOFTWARE>/eval.py</SOFTWARE> .
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\dbbcd827.txt,0.16666666666666666
23,* 08/01/2022: Updated code repo with latest results on ActivityNet,* 08/01/2022: Updated code repo with latest results on <DATASET>ActivityNet</DATASET>,* 08/01/2022: Updated code repo with latest results on ActivityNet,* 08/01/2022: Updated code repo with latest results on <DATASET>ActivityNet</DATASET>,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\010bfa95.txt,1.0
24,.,.,"/eval.py .
","<SOFTWARE>/eval.py</SOFTWARE> .
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\dbbcd827.txt,0.16666666666666666
25,* 07/08/2022: The paper is accepted to ECCV 2022,* 07/08/2022: The paper is accepted to <CONFERENCE>ECCV 2022</CONFERENCE>,"* 07/08/2022: The paper is accepted to ECCV 2022
","* 07/08/2022: The paper is accepted to <CONFERENCE>ECCV 2022</CONFERENCE>
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\1cd24837.txt,0.9896907216494846
26,.,.,"/eval.py .
","<SOFTWARE>/eval.py</SOFTWARE> .
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\dbbcd827.txt,0.16666666666666666
27,* 05/09/2022: Pre-trained models have been updated,* 05/09/2022: Pre-trained models have been updated,* 05/09/2022: Pre-trained models have been updated,* 05/09/2022: Pre-trained models have been updated,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\4129182a.txt,1.0
28,.,.,"/eval.py .
","<SOFTWARE>/eval.py</SOFTWARE> .
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\dbbcd827.txt,0.16666666666666666
29,"* 05/08/2022: We have updated the code repo based on the community feedback and our code review, leading to significantly better average mAP on THUMOS14 (>66.0%) and slightly improved results on ActivityNet and EPIC-Kitchens 100.   ## Code Overview The structure of this code repo is heavily inspired by Detectron2.","* 05/08/2022: We have updated the code repo based on the community feedback and our code review, leading to significantly better average <EVALMETRIC>mAP</EVALMETRIC> on <DATASET>THUMOS14</DATASET> (>66.0%) and slightly improved results on <DATASET>ActivityNet</DATASET> and <DATASET>EPIC-Kitchens 100</DATASET>.   ## Code Overview The structure of this code repo is heavily inspired by Detectron2.","* 05/08/2022: We have updated the code repo based on the community feedback and our code review, leading to significantly better average mAP on THUMOS14 (>66.0%) and slightly improved results on ActivityNet and EPIC-Kitchens 100.   ## Code Overview The structure of this code repo is heavily inspired by Detectron2.","* 05/08/2022: We have updated the code repo based on the community feedback and our code review, leading to significantly better average <EVALMETRIC>mAP</EVALMETRIC> on <DATASET>THUMOS14</DATASET> (>66.0%) and slightly improved results on <DATASET>ActivityNet</DATASET> and <DATASET>EPIC-Kitchens 100</DATASET>.   ## Code Overview The structure of this code repo is heavily inspired by <SOFTWARE>Detectron2</SOFTWARE>.",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\8ae43482.txt,1.0
30,Some of the main components are * .,Some of the main components are * .,Some of the main components are * .,Some of the main components are * .,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\5dedbbd6.txt,1.0
31,/libs/core: Parameter configuration module. * .,/libs/core: Parameter configuration module. * .,/libs/core: Parameter configuration module. * .,/libs/core: <SOFTWARE>Parameter configuration module</SOFTWARE>. * .,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\1d295d6b.txt,1.0
32,/libs/datasets: Data loader and IO module. * .,/libs/datasets: Data loader and IO module. * .,/libs/datasets: Data loader and IO module. * .,/libs/<DATASET>datasets</DATASET>: Data loader and IO module. * .,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\1088967f.txt,1.0
33,/libs/modeling: Our main model with all its building blocks. * .,/libs/modeling: Our main model with all its building blocks. * .,/libs/modeling: Our main model with all its building blocks. * .,/libs/<SOFTWARE>modeling</SOFTWARE>: Our main model with all its building blocks. * .,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\ea2310ae.txt,1.0
34,"/libs/utils: Utility functions for training, inference, and postprocessing.  ## Installation * Follow INSTALL.md for installing necessary dependencies and compiling the code.  ## Frequently Asked Questions * See FAQ.md.   ## To Reproduce Our Results on THUMOS14 **Download Features and Annotations** * Download *thumos.tar.gz* (`md5sum 375f76ffbf7447af1035e694971ec9b2`) from [this Box link](https://uwmadison.box.com/s/glpuxadymf3gd01m1cj6g5c3bn39qbgr) or [this Google Drive link](https://drive.google.com/file/d/1zt2eoldshf99vJMDuu8jqxda55dCyhZP/view?","/libs/utils: Utility functions for training, inference, and postprocessing.  ## Installation * Follow INSTALL.md for installing necessary dependencies and compiling the code.  ## Frequently Asked Questions * See FAQ.md.   ## To Reproduce Our Results on <DATASET>THUMOS14</DATASET> **Download Features and Annotations** * Download *<DATASET>thumos</DATASET>.tar.gz* (`md5sum 375f76ffbf7447af1035e694971ec9b2`) from [this Box link](https://uwmadison.box.com/s/glpuxadymf3gd01m1cj6g5c3bn39qbgr) or [this <SOFTWARE>Google Drive</SOFTWARE> link](https://drive.google.com/file/d/1zt2eoldshf99vJMDuu8jqxda55dCyhZP/view?","/libs/utils: Utility functions for training, inference, and postprocessing.  ## Installation * Follow INSTALL.md for installing necessary dependencies and compiling the code.  ## Frequently Asked Questions * See FAQ.md.   ## To Reproduce Our Results on THUMOS14 **Download Features and Annotations** * Download *thumos.tar.gz* (md5sum 375f76ffbf7447af1035e694971ec9b2) from [this Box link](https://uwmadison.box.com/s/glpuxadymf3gd01m1cj6g5c3bn39qbgr) or [this Google Drive link](https://drive.google.com/file/d/1zt2eoldshf99vJMDuu8jqxda55dCyhZP/view?
","/libs/utils: Utility functions for training, inference, and postprocessing.  ## Installation * Follow INSTALL.md for installing necessary dependencies and compiling the code.  ## Frequently Asked Questions * See FAQ.md.   ## To Reproduce Our Results on <DATASET>THUMOS14</DATASET> **Download Features and Annotations** * Download *thumos.tar.gz* (md5sum 375f76ffbf7447af1035e694971ec9b2) from [this Box link](https://uwmadison.box.com/s/glpuxadymf3gd01m1cj6g5c3bn39qbgr) or [this Google Drive link](https://drive.google.com/file/d/1zt2eoldshf99vJMDuu8jqxda55dCyhZP/view?
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\70b5d6b9.txt,0.9972850678733032
35,usp=sharing) or [this BaiduYun link](https://pan.baidu.com/s/1TgS91LVV-vzFTgIHl1AEGA?,usp=sharing) or [this <SOFTWARE>BaiduYun</SOFTWARE> link](https://pan.baidu.com/s/1TgS91LVV-vzFTgIHl1AEGA?,"usp=sharing) or [this BaiduYun link](https://pan.baidu.com/s/1TgS91LVV-vzFTgIHl1AEGA?
","usp=sharing) or [this BaiduYun link](https://pan.baidu.com/s/1TgS91LVV-vzFTgIHl1AEGA?
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\04853979.txt,0.9941520467836257
36,"pwd=74eh). * The file includes I3D features, action annotations in json format (similar to ActivityNet annotation format), and external classification scores.","pwd=74eh). * The file includes I3D features, action annotations in json format (similar to <DATASET>ActivityNet</DATASET> annotation format), and external classification scores.","pwd=74eh). * The file includes I3D features, action annotations in json format (similar to ActivityNet annotation format), and external classification scores.
","pwd=74eh). * The file includes I3D features, action annotations in json format (similar to <DATASET>ActivityNet</DATASET> annotation format), and external classification scores.
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\fea5d384.txt,0.9968454258675079
37,**Details**: The features are extracted from two-stream I3D models pretrained on Kinetics using clips of `16 frames` at the video frame rate (`~30 fps`) and a stride of `4 frames`.,**Details**: The features are extracted from two-stream I3D models pretrained on Kinetics using clips of `16 frames` at the video frame rate (`~30 fps`) and a stride of `4 frames`.,**Details**: The features are extracted from two-stream I3D models pretrained on Kinetics using clips of 16 frames at the video frame rate (~30 fps) and a stride of 4 frames.,**Details**: The features are extracted from two-stream <SOFTWARE>I3D</SOFTWARE> models pretrained on <DATASET>Kinetics</DATASET> using clips of 16 frames at the video frame rate (~30 fps) and a stride of 4 frames.,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\1af6e56d.txt,0.9830508474576272
38,This gives one feature vector per `4/30 ~= 0.1333` seconds.,This gives one feature vector per `4/30 ~= 0.1333` seconds.,This gives one feature vector per 4/30 ~= 0.1333 seconds.,This gives one feature vector per 4/30 ~= 0.1333 seconds.,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\fa1cfa64.txt,0.9827586206896551
39,**Unpack Features and Annotations** * Unpack the file under *.,**Unpack Features and Annotations** * Unpack the file under *.,**Unpack Features and Annotations** * Unpack the file under *.,**Unpack Features and Annotations** * Unpack the file under *.,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\fa86218a.txt,1.0
40,/data* (or elsewhere and link to *.,/data* (or elsewhere and link to *.,"/data* (or elsewhere and link to *.
","/data* (or elsewhere and link to *.
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\755cba61.txt,0.9859154929577465
41,/data*). * The folder structure should look like ``` This folder │   README.md │,/data*). * The folder structure should look like ``` This folder │   README.md │,"/data*). * The folder structure should look like  This folder │   README.md │
","/data*). * The folder structure should look like  This folder │   README.md │
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\eace0fe7.txt,0.9746835443037974
42,.,.,"/eval.py .
","<SOFTWARE>/eval.py</SOFTWARE> .
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\dbbcd827.txt,0.16666666666666666
43,.,.,"/eval.py .
","<SOFTWARE>/eval.py</SOFTWARE> .
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\dbbcd827.txt,0.16666666666666666
44,.,.,"/eval.py .
","<SOFTWARE>/eval.py</SOFTWARE> .
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\dbbcd827.txt,0.16666666666666666
45,│ └───data/ │    └───thumos/ │    │  └───annotations │    │  └───i3d_features    │    └───... | └───libs │ │   ... ```  **Training and Evaluation** * Train our ActionFormer with I3D features.,│ └───data/ │    └───thumos/ │    │  └───annotations │    │  └───i3d_features    │    └───... | └───libs │ │   ... ```  **Training and Evaluation** * Train our <SOFTWARE>ActionFormer</SOFTWARE> with I3D features.,"│ └───data/ │    └───thumos/ │    │  └───annotations │    │  └───i3d_features    │    └───... | └───libs │ │   ...   **Training and Evaluation** * Train our ActionFormer with I3D features.
","│ └───data/ │    └───<DATASET>thumos</DATASET>/ │    │  └───annotations │    │  └───i3d_features    │    └───... | └───libs │ │   ...   **Training and Evaluation** * Train our ActionFormer with I3D features.
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\51326d97.txt,0.9894736842105263
46,This will create an experiment folder under *.,This will create an experiment folder under *.,This will create an experiment folder under *.,This will create an experiment folder under *.,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\42ba3464.txt,1.0
47,"/ckpt* that stores training config, logs, and checkpoints.","/ckpt* that stores training config, logs, and checkpoints.","/ckpt* that stores training config, logs, and checkpoints.","/<SOFTWARE>ckpt</SOFTWARE>* that stores training config, logs, and checkpoints.",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\d3231b41.txt,1.0
48,```shell python .,```<PROGLANG>shell</PROGLANG> <SOFTWARE>python</SOFTWARE> .,shell python .,shell python .,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\09ac0c71.txt,0.9032258064516129
49,/train.py .,/train.py .,"/train.py .
","/train.py .
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\c31d2457.txt,0.9565217391304348
50,/configs/thumos_i3d.yaml --output reproduce ``` * [Optional] Monitor the training using TensorBoard ```shell tensorboard --logdir=.,/configs/<DATASET>thumos</DATASET>_i3d.yaml --output reproduce ``` * [Optional] Monitor the training using <SOFTWARE>TensorBoard</SOFTWARE> ```<PROGLANG>shell</PROGLANG> <SOFTWARE>tensorboard</SOFTWARE> --logdir=.,"/configs/thumos_i3d.yaml --output reproduce  * [Optional] Monitor the training using TensorBoard shell tensorboard --logdir=.
","/configs/<DATASET>thumos_i3d</DATASET>.yaml --output reproduce  * [Optional] Monitor the training using <SOFTWARE>TensorBoard</SOFTWARE> shell <SOFTWARE>tensorboard</SOFTWARE> --logdir=.
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\b7c6f119.txt,0.9727626459143969
51,/ckpt/thumos_i3d_reproduce/logs ``` * Evaluate the trained model.,/ckpt/<DATASET>thumos</DATASET>_i3d_reproduce/logs ``` * Evaluate the trained model.,"/ckpt/thumos_i3d_reproduce/logs  * Evaluate the trained model.
","/ckpt/thumos_i3d_reproduce/logs  * Evaluate the trained model.
",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\eec364b9.txt,0.96875
52,The expected average mAP should be around 62.6(%) as in Table 1 of our main paper.,The expected average <EVALMETRIC>mAP</EVALMETRIC> should be around 62.6(%) as in Table 1 of our main paper.,The expected average mAP should be around 62.6(%) as in Table 1 of our main paper.,The expected average <EVALMETRIC>mAP</EVALMETRIC> should be around 62.6(%) as in Table 1 of our main paper.,../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\b193c6d8.txt,1.0
53,"**With recent commits, the expected average mAP should be higher than 66.0(%)**.","**With recent commits, the expected average <EVALMETRIC>mAP</EVALMETRIC> should be higher than 66.0(%)**.","**With recent commits, the expected average mAP should be higher than 66.0(%).**","**With recent commits, the expected average <EVALMETRIC>mAP</EVALMETRIC> should be higher than 66.0(%).**",../results/deepseek-chat/prompt-0/zzz_happyharrycn_actionformer_release_main_README.md.tsv\054261f3.txt,0.9875
