sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
11,You can also Download our trained retriever [here](https://drive.google.com/file/d/1bHS5rxGbHJ5omQ-t8rjQogw7QJq-qYFO/view?,You can also Download our trained retriever [here](https://drive.google.com/file/d/1bHS5rxGbHJ5omQ-t8rjQogw7QJq-qYFO/view?,"You can also Download our trained retriever [here](https://drive.google.com/file/d/1bHS5rxGbHJ5omQ-t8rjQogw7QJq-qYFO/view?
","You can also Download our trained retriever [here](https://drive.google.com/file/d/1bHS5rxGbHJ5omQ-t8rjQogw7QJq-qYFO/view?
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\8678b5ad.txt,0.9959183673469387
12,"usp=sharing), our cached entity embeddings [here](https://drive.google.com/file/d/1znMYd5HS80XpLpvpp_dFkQMbJiaFsQIn/view?","usp=sharing), our cached entity embeddings [here](https://drive.google.com/file/d/1znMYd5HS80XpLpvpp_dFkQMbJiaFsQIn/view?","usp=sharing), our cached entity embeddings [here](https://drive.google.com/file/d/1znMYd5HS80XpLpvpp_dFkQMbJiaFsQIn/view?
","usp=sharing), our cached entity embeddings [here](https://drive.google.com/file/d/1znMYd5HS80XpLpvpp_dFkQMbJiaFsQIn/view?
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\8951d7d8.txt,0.9958847736625515
13,usp=sharing).  2.,usp=sharing).  2.,"usp=sharing) 3.
","usp=sharing) 3.
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\fbba97df.txt,0.7878787878787878
14,"Use the above training scripts and set `--epochs` to be 0 for evaluation. ### Retrieval Results | val Recall@100 | test Recall@100 | val LRAP | test LRAP | val passage-level Recall@100 | test passage-level Recall@100| |:----------------:|:-----------------:|:----------:|:-----------:|:---------------------:|:---------------------:| |     98.17%     |     96.62%      |  83.98%  |  82.65%   |      97.03%         |        94.59%       |   **Recall@k** is the percentage of total number of positive entities retrieved by the topk candidates with respect to the total number of gold entities for all the query passages. \ **passage-level Recall@k** is the percentage of the number of passages with all the gold entities retrieved in the topk candidates with respect to the number of passages. \ **LRAP** is [Label ranking average precision ](https://scikit-learn.org/stable/modules/generated/sklearn.metrics.label_ranking_average_precision_score.html) which measures the multi-label ranking performance.    ## Train Reader   Train reader by  ``` python run_reader.py  \ --model /model_reader/reader.pt   --data_dir /reader_input/  \ --C 64  --B 2  --L 180  --C_val 100  --gpus 0,1   --val_bsz 32 \ --gradient_accumulation_steps 2  --warmup_proportion 0.06  \ --epochs 4  --lr 1e-5 --thresd  0.05  --logging_steps 100  \ --k 3  --stride 16 --max_passage_len 32  --filter_span  \ --type_encoder squad2_electra_large  \ --type_span_loss sum_log  --type_rank_loss sum_log  \ --do_rerank  --add_topic  --results_dir /reader_results/  --kb_dir /kb/  ``` It takes about 6 hours on 2 A100 GPUs to finish the reader training experiment.","Use the above training scripts and set `--epochs` to be 0 for evaluation. ### Retrieval Results | val <EVALMETRIC>Recall@100</EVALMETRIC> | test <EVALMETRIC>Recall@100</EVALMETRIC> | val <EVALMETRIC>LRAP</EVALMETRIC> | test <EVALMETRIC>LRAP</EVALMETRIC> | val <EVALMETRIC>passage-level Recall@100</EVALMETRIC> | test <EVALMETRIC>passage-level Recall@100</EVALMETRIC>| |:----------------:|:-----------------:|:----------:|:-----------:|:---------------------:|:---------------------:| |     98.17%     |     96.62%      |  83.98%  |  82.65%   |      97.03%         |        94.59%       |   **<EVALMETRIC>Recall@k</EVALMETRIC>** is the percentage of total number of positive entities retrieved by the topk candidates with respect to the total number of gold entities for all the query passages. \ **<EVALMETRIC>passage-level Recall@k</EVALMETRIC>** is the percentage of the number of passages with all the gold entities retrieved in the topk candidates with respect to the number of passages. \ **<EVALMETRIC>LRAP</EVALMETRIC>** is [<EVALMETRIC>Label ranking average precision</EVALMETRIC> ](https://scikit-learn.org/stable/modules/generated/sklearn.metrics.<EVALMETRIC>label_ranking_average_precision_score</EVALMETRIC>.html) which measures the multi-label ranking performance.    ## Train Reader   Train reader by  ``` <SOFTWARE>python</SOFTWARE> run_reader.py  \ --model /model_reader/reader.pt   --data_dir /reader_input/  \ --C 64  --B 2  --L 180  --C_val 100  --gpus 0,1   --val_bsz 32 \ --gradient_accumulation_steps 2  --warmup_proportion 0.06  \ --epochs 4  --lr 1e-5 --thresd  0.05  --logging_steps 100  \ --k 3  --stride 16 --max_passage_len 32  --filter_span  \ --type_encoder squad2_electra_large  \ --type_span_loss sum_log  --type_rank_loss sum_log  \ --do_rerank  --add_topic  --results_dir /reader_results/  --kb_dir /kb/  ``` It takes about 6 hours on 2 A100 GPUs to finish the reader training experiment.","Use the above training scripts and set --epochs to be 0 for evaluation. ### Retrieval Results | val Recall@100 | test Recall@100 | val LRAP | test LRAP | val passage-level Recall@100 | test passage-level Recall@100| |:----------------:|:-----------------:|:----------:|:-----------:|:---------------------:|:---------------------:| |     98.17%     |     96.62%      |  83.98%  |  82.65%   |      97.03%         |        94.59%       |   **Recall@k** is the percentage of total number of positive entities retrieved by the topk candidates with respect to the total number of gold entities for all the query passages. \ **passage-level Recall@k** is the percentage of the number of passages with all the gold entities retrieved in the topk candidates with respect to the number of passages. \ **LRAP** is [Label ranking average precision ](https://scikit-learn.org/stable/modules/generated/sklearn.metrics.label_ranking_average_precision_score.html) which measures the multi-label ranking performance.    ## Train Reader   Train reader by   python run_reader.py  \ --model /model_reader/reader.pt   --data_dir /reader_input/  \ --C 64  --B 2  --L 180  --C_val 100  --gpus 0,1   --val_bsz 32 \ --gradient_accumulation_steps 2  --warmup_proportion 0.06  \ --epochs 4  --lr 1e-5 --thresd  0.05  --logging_steps 100  \ --k 3  --stride 16 --max_passage_len 32  --filter_span  \ --type_encoder squad2_electra_large  \ --type_span_loss sum_log  --type_rank_loss sum_log  \ --do_rerank  --add_topic  --results_dir /reader_results/  --kb_dir /kb/   It takes about 6 hours on 2 A100 GPUs to finish the reader training experiment.
","Use the above training scripts and set --epochs to be 0 for evaluation. ### Retrieval Results | val <EVALMETRIC>Recall@100</EVALMETRIC> | test <EVALMETRIC>Recall@100</EVALMETRIC> | val <EVALMETRIC>LRAP</EVALMETRIC> | test <EVALMETRIC>LRAP</EVALMETRIC> | val passage-level <EVALMETRIC>Recall@100</EVALMETRIC> | test passage-level <EVALMETRIC>Recall@100</EVALMETRIC>| |:----------------:|:-----------------:|:----------:|:-----------:|:---------------------:|:---------------------:| |     98.17%     |     96.62%      |  83.98%  |  82.65%   |      97.03%         |        94.59%       |   **<EVALMETRIC>Recall@k</EVALMETRIC>** is the percentage of total number of positive entities retrieved by the topk candidates with respect to the total number of gold entities for all the query passages. \ **<EVALMETRIC>passage-level Recall@k</EVALMETRIC>** is the percentage of the number of passages with all the gold entities retrieved in the topk candidates with respect to the number of passages. \ **<EVALMETRIC>LRAP</EVALMETRIC>** is [Label ranking average precision ](https://scikit-learn.org/stable/modules/generated/sklearn.metrics.label_ranking_average_precision_score.html) which measures the multi-label ranking performance.    ## Train Reader   Train reader by   <PROGLANG>python</PROGLANG> run_reader.py  \ --model /model_reader/reader.pt   --data_dir /reader_input/  \ --C 64  --B 2  --L 180  --C_val 100  --gpus 0,1   --val_bsz 32 \ --gradient_accumulation_steps 2  --warmup_proportion 0.06  \ --epochs 4  --lr 1e-5 --thresd  0.05  --logging_steps 100  \ --k 3  --stride 16 --max_passage_len 32  --filter_span  \ --type_encoder squad2_electra_large  \ --type_span_loss sum_log  --type_rank_loss sum_log  \ --do_rerank  --add_topic  --results_dir /reader_results/  --kb_dir /kb/   It takes about 6 hours on 2 A100 GPUs to finish the reader training experiment.
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\1e3eaca0.txt,0.9922958397534669
15,It takes up 36G GPU memory for the main GPU and 32G GPU memory for the other GPU. ### Reader Local Evaluation 1.,It takes up 36G GPU memory for the main GPU and 32G GPU memory for the other GPU. ### Reader Local Evaluation 1.,It takes up 36G GPU memory for the main GPU and 32G GPU memory for the other GPU. ### Reader Local Evaluation 1.,It takes up 36G GPU memory for the main GPU and 32G GPU memory for the other GPU. ### <EVALMETRIC>Reader Local Evaluation</EVALMETRIC> 1.,../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\798f3018.txt,1.0
16,You can follow the above instructions to train your reader or you can download our trained reader [here](https://drive.google.com/file/d/1A4I1fJZKxmROIE1fd0mdXN6b1emP_xt4/view?,You can follow the above instructions to train your reader or you can download our trained reader [here](https://drive.google.com/file/d/1A4I1fJZKxmROIE1fd0mdXN6b1emP_xt4/view?,You can follow the above instructions to train your reader or you can download our trained reader [here](https://drive.google.com/file/d/1A4I1fJZKxmROIE1fd0mdXN6b1emP_xt4/view?,You can follow the above instructions to train your reader or you can download our trained reader [here](https://drive.google.com/file/d/1A4I1fJZKxmROIE1fd0mdXN6b1emP_xt4/view?,../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\2e1cd84e.txt,1.0
17,usp=sharing) 2.,usp=sharing) 2.,"usp=sharing) 3.
","usp=sharing) 3.
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\fbba97df.txt,0.9032258064516129
18,You can run retriever local evaluation for your trained retriever or our trained retriever to get reader input data.,You can run retriever local evaluation for your trained retriever or our trained retriever to get reader input data.,You can run retriever local evaluation for your trained retriever or our trained retriever to get reader input data.,You can run retriever local evaluation for your trained retriever or our trained retriever to get reader input data.,../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\fd20e44e.txt,1.0
19,Or you can download our reader input data [here](https://drive.google.com/drive/folders/1xfEgXCREe6pbSmAsnidsMuVYMK_mlOao?,Or you can download our reader input data [here](https://drive.google.com/drive/folders/1xfEgXCREe6pbSmAsnidsMuVYMK_mlOao?,Or you can download our reader input data [here](https://drive.google.com/drive/folders/1xfEgXCREe6pbSmAsnidsMuVYMK_mlOao?,Or you can download our reader input data [here](https://drive.google.com/drive/folders/1xfEgXCREe6pbSmAsnidsMuVYMK_mlOao?,../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\759b033a.txt,1.0
20,usp=sharing) 3.,usp=sharing) 3.,"usp=sharing) 3.
","usp=sharing) 3.
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\fbba97df.txt,0.967741935483871
21,"Use the above reader training scripts and set `--epochs` to be 0 for evaluation.  ### Reader Results  |   val F1  |  test F1  |  val Recall |  test Recall |  val Precision  |  test Precision  | |:-----------:|:-----------:|:-------------:|:--------------:|:-----------------:|:------------------:| |   87.32%  |   84.4%  |   90.23%    |    87.0%    |     84.6%      |      81.96%      |  ## GERBIL evaluation Our GERBIL evaluation steps follow [here](https://github.com/dalab/end2end_neural_el), specifically: 1.","Use the above reader training scripts and set `--epochs` to be 0 for evaluation.  ### Reader Results  |   val <EVALMETRIC>F1</EVALMETRIC>  |  test <EVALMETRIC>F1</EVALMETRIC>  |  val <EVALMETRIC>Recall</EVALMETRIC> |  test <EVALMETRIC>Recall</EVALMETRIC> |  val <EVALMETRIC>Precision</EVALMETRIC>  |  test <EVALMETRIC>Precision</EVALMETRIC>  | |:-----------:|:-----------:|:-------------:|:--------------:|:-----------------:|:------------------:| |   87.32%  |   84.4%  |   90.23%    |    87.0%    |     84.6%      |      81.96%      |  ## GERBIL evaluation Our GERBIL evaluation steps follow [here](https://github.com/dalab/end2end_neural_el), specifically: 1.","Use the above reader training scripts and set --epochs to be 0 for evaluation.  ### Reader Results  |   val F1  |  test F1  |  val Recall |  test Recall |  val Precision  |  test Precision  | |:-----------:|:-----------:|:-------------:|:--------------:|:-----------------:|:------------------:| |   87.32%  |   84.4%  |   90.23%    |    87.0%    |     84.6%      |      81.96%      |  ## GERBIL evaluation Our GERBIL evaluation steps follow [here](https://github.com/dalab/end2end_neural_el), specifically: 1.
","Use the above reader training scripts and set --epochs to be 0 for evaluation.  ### Reader Results  |   val <EVALMETRIC>F1</EVALMETRIC>  |  test <EVALMETRIC>F1</EVALMETRIC>  |  val <EVALMETRIC>Recall</EVALMETRIC> |  test <EVALMETRIC>Recall</EVALMETRIC> |  val <EVALMETRIC>Precision</EVALMETRIC>  |  test <EVALMETRIC>Precision</EVALMETRIC>  | |:-----------:|:-----------:|:-------------:|:--------------:|:-----------------:|:------------------:| |   87.32%  |   84.4%  |   90.23%    |    87.0%    |     84.6%      |      81.96%      |  ## <SOFTWARE>GERBIL</SOFTWARE> evaluation Our <SOFTWARE>GERBIL</SOFTWARE> evaluation steps follow [here](https://github.com/dalab/end2end_neural_el), specifically: 1.
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\069c0b70.txt,0.9970674486803519
22,Download our snapshot of GERBIL repo [here](https://drive.google.com/file/d/1Sp-G9631ormzIYfenCDsaWgiBPVBkF6F/view?,Download our snapshot of GERBIL repo [here](https://drive.google.com/file/d/1Sp-G9631ormzIYfenCDsaWgiBPVBkF6F/view?,"Download our snapshot of GERBIL repo [here](https://drive.google.com/file/d/1Sp-G9631ormzIYfenCDsaWgiBPVBkF6F/view?
","Download our snapshot of <PROJECT>GERBIL</PROJECT> repo [here](https://drive.google.com/file/d/1Sp-G9631ormzIYfenCDsaWgiBPVBkF6F/view?
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\07b1a115.txt,0.9956709956709957
23,"usp=sharing), our pretrained retriever [here](https://drive.google.com/file/d/1bHS5rxGbHJ5omQ-t8rjQogw7QJq-qYFO/view?","usp=sharing), our pretrained retriever [here](https://drive.google.com/file/d/1bHS5rxGbHJ5omQ-t8rjQogw7QJq-qYFO/view?","usp=sharing), our pretrained retriever [here](https://drive.google.com/file/d/1bHS5rxGbHJ5omQ-t8rjQogw7QJq-qYFO/view?
","usp=sharing), our pretrained retriever [here](https://drive.google.com/file/d/1bHS5rxGbHJ5omQ-t8rjQogw7QJq-qYFO/view?
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\fb5eb27d.txt,0.9957446808510638
24,"usp=sharing), our cached entities embeddings [here](https://drive.google.com/file/d/1znMYd5HS80XpLpvpp_dFkQMbJiaFsQIn/view?","usp=sharing), our cached entities embeddings [here](https://drive.google.com/file/d/1znMYd5HS80XpLpvpp_dFkQMbJiaFsQIn/view?","usp=sharing), our cached entity embeddings [here](https://drive.google.com/file/d/1znMYd5HS80XpLpvpp_dFkQMbJiaFsQIn/view?
","usp=sharing), our cached entity embeddings [here](https://drive.google.com/file/d/1znMYd5HS80XpLpvpp_dFkQMbJiaFsQIn/view?
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\8951d7d8.txt,0.9795918367346939
25,usp=sharing) and our pretrained reader [here](https://drive.google.com/file/d/1A4I1fJZKxmROIE1fd0mdXN6b1emP_xt4/view?,usp=sharing) and our pretrained reader [here](https://drive.google.com/file/d/1A4I1fJZKxmROIE1fd0mdXN6b1emP_xt4/view?,"usp=sharing) and our pretrained reader [here](https://drive.google.com/file/d/1A4I1fJZKxmROIE1fd0mdXN6b1emP_xt4/view?
","usp=sharing) and our pretrained reader [here](https://drive.google.com/file/d/1A4I1fJZKxmROIE1fd0mdXN6b1emP_xt4/view?
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\f37ab4f2.txt,0.9957446808510638
26,usp=sharing) 2.,usp=sharing) 2.,"usp=sharing) 3.
","usp=sharing) 3.
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\fbba97df.txt,0.9032258064516129
27,One one terminal/screen run GERBIL by: ``` cd gerbil .,One one <SOFTWARE>terminal</SOFTWARE>/screen run <SOFTWARE>GERBIL</SOFTWARE> by: ``` cd gerbil .,"One one terminal/screen run GERBIL by:  cd gerbil .
","One one terminal/screen run <SOFTWARE>GERBIL</SOFTWARE> by:  cd gerbil .
",../results/deepseek-chat/prompt-0/zzz_wenzhengzhang_entqa_main_README.md.tsv\64887d9b.txt,0.9622641509433962
