sentence_idx,original_sentence,original_annotated,de_annotated_content,generated_annotated,source_file,similarity_score
11,"It is fast, accurate, and robust to pose and occlussions.","It is fast, accurate, and robust to pose and occlussions.","It is fast, accurate, and robust to pose and occlussions.","It is fast, accurate, and robust to pose and occlussions.",../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\298a8521.txt,1.0
12,"It achieves state-of-the-art performance on multiple datasets such as FaceWarehouse, MICC Florence and BU-3DFE.     ## Features  ### ● Accurate shapes The method reconstructs faces with high accuracy.","It achieves state-of-the-art performance on multiple datasets such as <DATASET>FaceWarehouse</DATASET>, <DATASET>MICC Florence</DATASET> and <DATASET>BU-3DFE</DATASET>.     ## Features  ### ● Accurate shapes The method reconstructs faces with high accuracy.","It achieves state-of-the-art performance on multiple datasets such as `FaceWarehouse`, `MICC Florence` and `BU-3DFE`.     ## Features  ### ● Accurate shapes The method reconstructs faces with high accuracy.","It achieves state-of-the-art performance on multiple datasets such as `<DATASET>FaceWarehouse</DATASET>`, `<DATASET>MICC Florence</DATASET>` and `<DATASET>BU-3DFE</DATASET>`.     ## Features  ### ● Accurate shapes The method reconstructs faces with high accuracy.",../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\6e1a5247.txt,0.9852216748768473
13,Quantitative evaluations (shape errors in mm) on several benchmarks show its state-of-the-art performance:   |Method|FaceWareHouse|Florence|BU3DFE| |:---:|:---:|:---:|:---:| |[Tewari et al. 17](https://arxiv.org/abs/1703.10580)</center>|2.19±0.54|-|-| |[Tewari et al. 18](https://arxiv.org/abs/1712.02859)|1.84±0.38|-|-| |[Genova et al. 18](https://arxiv.org/abs/1806.06098)|-|1.77±0.53|-| |[Sela et al. 17](https://arxiv.org/abs/1703.10131)|-|-|2.91±0.60| |[PRN 18](https://arxiv.org/abs/1803.07835)|-|-|1.86±0.47| |Ours|**1.81±0.50**|**1.67±0.50**|**1.40±0.31**|  (Please refer to our paper for more details about these results)  ### ● High fidelity textures The method produces high fidelity face textures meanwhile preserves identity information of input images.,Quantitative evaluations (shape errors in mm) on several benchmarks show its state-of-the-art performance:   |Method|<DATASET>FaceWareHouse</DATASET>|<DATASET>Florence</DATASET>|<DATASET>BU3DFE</DATASET>| |:---:|:---:|:---:|:---:| |[Tewari et al. 17](https://arxiv.org/abs/1703.10580)</center>|2.19±0.54|-|-| |[Tewari et al. 18](https://arxiv.org/abs/1712.02859)|1.84±0.38|-|-| |[Genova et al. 18](https://arxiv.org/abs/1806.06098)|-|1.77±0.53|-| |[Sela et al. 17](https://arxiv.org/abs/1703.10131)|-|-|2.91±0.60| |[PRN 18](https://arxiv.org/abs/1803.07835)|-|-|1.86±0.47| |Ours|**1.81±0.50**|**1.67±0.50**|**1.40±0.31**|  (Please refer to our paper for more details about these results)  ### ● High fidelity textures The method produces high fidelity face textures meanwhile preserves identity information of input images.,Quantitative evaluations (shape errors in mm) on several benchmarks show its state-of-the-art performance:   |Method|FaceWareHouse|Florence|BU3DFE| |:---:|:---:|:---:|:---:| |[Tewari et al. 17](https://arxiv.org/abs/1703.10580)</center>|2.19±0.54|-|-| |[Tewari et al. 18](https://arxiv.org/abs/1712.02859)|1.84±0.38|-|-| |[Genova et al. 18](https://arxiv.org/abs/1806.06098)|-|1.77±0.53|-| |[Sela et al. 17](https://arxiv.org/abs/1703.10131)|-|-|2.91±0.60| |[PRN 18](https://arxiv.org/abs/1803.07835)|-|-|1.86±0.47| |Ours|**1.81±0.50**|**1.67±0.50**|**1.40±0.31**|  (Please refer to our paper for more details about these results)  ### ● High fidelity textures The method produces high fidelity face textures meanwhile preserves identity information of input images.,Quantitative evaluations (shape errors in mm) on several benchmarks show its state-of-the-art performance:   |Method|<DATASET>FaceWareHouse</DATASET>|<DATASET>Florence</DATASET>|<DATASET>BU3DFE</DATASET>| |:---:|:---:|:---:|:---:| |[<PUBLICATION>Tewari et al. 17</PUBLICATION>](https://arxiv.org/abs/1703.10580)</center>|2.19±0.54|-|-| |[<PUBLICATION>Tewari et al. 18</PUBLICATION>](https://arxiv.org/abs/1712.02859)|1.84±0.38|-|-| |[<PUBLICATION>Genova et al. 18</PUBLICATION>](https://arxiv.org/abs/1806.06098)|-|1.77±0.53|-| |[<PUBLICATION>Sela et al. 17</PUBLICATION>](https://arxiv.org/abs/1703.10131)|-|-|2.91±0.60| |[<PUBLICATION>PRN 18</PUBLICATION>](https://arxiv.org/abs/1803.07835)|-|-|1.86±0.47| |Ours|**1.81±0.50**|**1.67±0.50**|**1.40±0.31**|  (Please refer to our paper for more details about these results)  ### ● High fidelity textures The method produces high fidelity face textures meanwhile preserves identity information of input images.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\5fe63ee3.txt,1.0
14,Scene illumination is also disentangled to generate a pure albedo.,Scene illumination is also disentangled to generate a pure albedo.,Scene illumination is also disentangled to generate a pure albedo.,Scene illumination is also disentangled to generate a pure albedo.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\baf083a1.txt,1.0
15,"<p align=""center"">  <img src=""/images/albedo.png""> </p>  ### ● Robust The method can provide reasonable results under extreme conditions such as large pose and occlusions.","<p align=""center"">  <img src=""/images/albedo.png""> </p>  ### ● Robust The method can provide reasonable results under extreme conditions such as large pose and occlusions.","<p align=""center"">  <img src=""/images/albedo.png""> </p>  ### ● Robust The method can provide reasonable results under extreme conditions such as large pose and occlusions.","<p align=""center"">  <img src=""/images/albedo.png""> </p>  ### ● Robust The method can provide reasonable results under extreme conditions such as large pose and occlusions.",../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\d5e123fc.txt,1.0
16,"<p align=""center"">  <img src=""/images/extreme.png""> </p>  ### ● Aligned with images Our method aligns reconstruction faces with input images.","<p align=""center"">  <img src=""/images/extreme.png""> </p>  ### ● Aligned with images Our method aligns reconstruction faces with input images.","<p align=""center"">  <img src=""/images/extreme.png""> </p>  ### ● Aligned with images Our method aligns reconstruction faces with input images.","<p align=""center"">  <img src=""/images/extreme.png""> </p>  ### ● Aligned with images Our method aligns reconstruction faces with input images.",../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\275f9b92.txt,1.0
17,It provides face pose estimation and 68 facial landmarks which are useful for other tasks.,It provides face pose estimation and 68 facial landmarks which are useful for other tasks.,It provides face pose estimation and 68 facial landmarks which are useful for other tasks.,It provides face pose estimation and 68 facial landmarks which are useful for other tasks.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\82380346.txt,1.0
18,"We conduct an experiment on AFLW_2000 dataset (NME) to evaluate the performance, as shown in the table below: <p align=""center"">  <img src=""/images/alignment.png""> </p>  |Method|[0°,30°]|[30°,60°]|[60°,90°]|Overall| |:---:|:---:|:---:|:---:|:---:| |[3DDFA 16](https://arxiv.org/abs/1511.07212)</center>|3.78|4.54|7.93|5.42| |[3DDFA+SDM 16](https://arxiv.org/abs/1511.07212)|3.43|4.24|7.17|4.94| |[Bulat et al. 17](https://arxiv.org/abs/1703.00862)|**2.47**|**3.01**|**4.31**|**3.26**| |[PRN 18](https://arxiv.org/abs/1803.07835)|2.75|3.51|4.61|3.62| |Ours|2.56|3.11|4.45|3.37|   ### ● Easy and Fast Faces are represented with Basel Face Model 2009, which is easy for further manipulations (e.g expression transfer).","We conduct an experiment on <DATASET>AFLW_2000</DATASET> dataset (NME) to evaluate the performance, as shown in the table below: <p align=""center"">  <img src=""/images/alignment.png""> </p>  |Method|[0°,30°]|[30°,60°]|[60°,90°]|Overall| |:---:|:---:|:---:|:---:|:---:| |[3DDFA 16](https://arxiv.org/abs/1511.07212)</center>|3.78|4.54|7.93|5.42| |[3DDFA+SDM 16](https://arxiv.org/abs/1511.07212)|3.43|4.24|7.17|4.94| |[Bulat et al. 17](https://arxiv.org/abs/1703.00862)|**2.47**|**3.01**|**4.31**|**3.26**| |[PRN 18](https://arxiv.org/abs/1803.07835)|2.75|3.51|4.61|3.62| |Ours|2.56|3.11|4.45|3.37|   ### ● Easy and Fast Faces are represented with Basel Face Model 2009, which is easy for further manipulations (e.g expression transfer).","We conduct an experiment on AFLW_2000 dataset (NME) to evaluate the performance, as shown in the table below: <p align=""center"">  <img src=""/images/alignment.png""> </p>  |Method|[0°,30°]|[30°,60°]|[60°,90°]|Overall| |:---:|:---:|:---:|:---:|:---:| |[3DDFA 16](https://arxiv.org/abs/1511.07212)</center>|3.78|4.54|7.93|5.42| |[3DDFA+SDM 16](https://arxiv.org/abs/1511.07212)|3.43|4.24|7.17|4.94| |[Bulat et al. 17](https://arxiv.org/abs/1703.00862)|**2.47**|**3.01**|**4.31**|**3.26**| |[PRN 18](https://arxiv.org/abs/1803.07835)|2.75|3.51|4.61|3.62| |Ours|2.56|3.11|4.45|3.37|   ### ● Easy and Fast Faces are represented with Basel Face Model 2009, which is easy for further manipulations (e.g expression transfer).","We conduct an experiment on <DATASET>AFLW_2000</DATASET> dataset (<EVALMETRIC>NME</EVALMETRIC>) to evaluate the performance, as shown in the table below: <p align=""center"">  <img src=""/images/alignment.png""> </p>  |Method|[0°,30°]|[30°,60°]|[60°,90°]|Overall| |:---:|:---:|:---:|:---:|:---:| |[3DDFA 16](https://arxiv.org/abs/1511.07212)</center>|3.78|4.54|7.93|5.42| |[3DDFA+SDM 16](https://arxiv.org/abs/1511.07212)|3.43|4.24|7.17|4.94| |[Bulat et al. 17](https://arxiv.org/abs/1703.00862)|**2.47**|**3.01**|**4.31**|**3.26**| |[PRN 18](https://arxiv.org/abs/1803.07835)|2.75|3.51|4.61|3.62| |Ours|2.56|3.11|4.45|3.37|   ### ● Easy and Fast Faces are represented with <DATASET>Basel Face Model 2009</DATASET>, which is easy for further manipulations (e.g expression transfer).",../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\0de0f7e5.txt,1.0
19,ResNet-50 is used as backbone network to achieve over 50 fps (on GTX 1080) for reconstructions.   ## Getting Started ### Testing Requirements ###  - Reconstructions can be done on both Windows and Linux.,ResNet-50 is used as backbone network to achieve over 50 fps (on GTX 1080) for reconstructions.   ## Getting Started ### Testing Requirements ###  - Reconstructions can be done on both Windows and Linux.,ResNet-50 is used as backbone network to achieve over 50 fps (on GTX 1080) for reconstructions.   ## Getting Started ### Testing Requirements ###  - Reconstructions can be done on both Windows and Linux.,<SOFTWARE>ResNet-50</SOFTWARE> is used as backbone network to achieve over 50 fps (on <SOFTWARE>GTX 1080</SOFTWARE>) for reconstructions.   ## Getting Started ### Testing Requirements ###  - Reconstructions can be done on both <PROGLANG>Windows</PROGLANG> and <PROGLANG>Linux</PROGLANG>.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\839eb2e0.txt,1.0
20,"However, we suggest running on Linux because the rendering process is only supported on Linux. - Python 3.6 (numpy, scipy, pillow, argparse). - Tensorflow 1.12. - [Basel Face Model 2009 (BFM09)](https://faces.dmi.unibas.ch/bfm/main.php?","However, we suggest running on Linux because the rendering process is only supported on Linux. - <SOFTWARE>Python 3.6</SOFTWARE> (<SOFTWARE>numpy</SOFTWARE>, <SOFTWARE>scipy</SOFTWARE>, <SOFTWARE>pillow</SOFTWARE>, <SOFTWARE>argparse</SOFTWARE>). - <SOFTWARE>Tensorflow 1.12</SOFTWARE>. - [Basel Face Model 2009 (BFM09)](https://faces.dmi.unibas.ch/bfm/main.php?","However, we suggest running on Linux because the rendering process is only supported on Linux. - Python 3.6 (numpy, scipy, pillow, argparse). - Tensorflow 1.12. - [Basel Face Model 2009 (BFM09)](https://faces.dmi.unibas.ch/bfm/main.php?","However, we suggest running on <PROGLANG>Linux</PROGLANG> because the rendering process is only supported on <PROGLANG>Linux</PROGLANG>. - <PROGLANG>Python 3.6</PROGLANG> (numpy, scipy, pillow, argparse). - <SOFTWARE>Tensorflow 1.12</SOFTWARE>. - [<DATASET>Basel Face Model 2009 (BFM09)</DATASET>](https://faces.dmi.unibas.ch/bfm/main.php?",../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\3dd84cab.txt,1.0
21,nav=1-0&id=basel_face_model),nav=1-0&id=basel_face_model),nav=1-0&id=basel_face_model),nav=1-0&id=<DATASET>basel_face_model</DATASET>),../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\c75695c2.txt,1.0
22,.,.,.,.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\cdb4ee2a.txt,1.0
23,- [Expression Basis (transferred from Facewarehouse by Guo et al.)],- [Expression Basis (transferred from Facewarehouse by Guo et al.)],- [Expression Basis (transferred from Facewarehouse by Guo et al.)],- [<DATASET>Expression Basis (transferred from Facewarehouse by Guo et al.)</DATASET>],../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\2abda417.txt,1.0
24,(https://github.com/Juyong/3DFace).,(https://github.com/Juyong/<PROJECT>3DFace</PROJECT>).,(https://github.com/Juyong/3DFace).,(https://github.com/<PROJECT>Juyong</PROJECT>/<SOFTWARE>3DFace</SOFTWARE>).,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\14a72e6d.txt,1.0
25,The original BFM09 model does not handle expression variations so extra expression basis are needed,The original BFM09 model does not handle expression variations so extra expression basis are needed,The original `BFM09` model does not handle expression variations so extra expression basis are needed,The original `<SOFTWARE>BFM09</SOFTWARE>` model does not handle expression variations so extra expression basis are needed,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\81a13de5.txt,0.99
26,.,.,.,.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\cdb4ee2a.txt,1.0
27,- [tf mesh renderer](https://github.com/google/tf_mesh_renderer/tree/ba27ea1798f6ee8d03ddbc52f42ab4241f9328bb).,- [<SOFTWARE>tf mesh renderer</SOFTWARE>](https://github.com/google/tf_mesh_renderer/tree/ba27ea1798f6ee8d03ddbc52f42ab4241f9328bb).,- [tf mesh renderer](https://github.com/google/tf_mesh_renderer/tree/ba27ea1798f6ee8d03ddbc52f42ab4241f9328bb).,- [<SOFTWARE>tf mesh renderer</SOFTWARE>](https://github.com/google/<SOFTWARE>tf_mesh_renderer</SOFTWARE>/tree/ba27ea1798f6ee8d03ddbc52f42ab4241f9328bb).,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\8bd7ad01.txt,1.0
28,We use the library to render reconstruction images.,We use the library to render reconstruction images.,We use the library to render reconstruction images.,We use the <SOFTWARE>library</SOFTWARE> to render reconstruction images.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\c13a050c.txt,1.0
29,**Note that the rendering tool can only be used on Linux.**  ### Installation ### #### 1.,**Note that the rendering tool can only be used on Linux.**  ### Installation ### #### 1.,**Note that the rendering tool can only be used on Linux.**  ### Installation ### #### 1.,**Note that the rendering tool can only be used on <PROGLANG>Linux</PROGLANG>.**  ### Installation ### #### 1.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\03ffb90a.txt,1.0
30,Clone the repository ``` git clone https://github.com/Microsoft/Deep3DFaceReconstruction --recursive cd Deep3DFaceReconstruction ```  #### 2.,Clone the repository ``` <SOFTWARE>git</SOFTWARE> clone https://github.com/Microsoft/<PROJECT>Deep3DFaceReconstruction</PROJECT> --recursive cd <PROJECT>Deep3DFaceReconstruction</PROJECT> ```  #### 2.,Clone the repository ``` git clone https://github.com/Microsoft/Deep3DFaceReconstruction --recursive cd Deep3DFaceReconstruction ```  #### 2.,Clone the repository ``` git clone https://github.com/<SOFTWARE>Microsoft/Deep3DFaceReconstruction</SOFTWARE> --recursive cd <SOFTWARE>Deep3DFaceReconstruction</SOFTWARE> ```  #### 2.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\273caa7b.txt,1.0
31,"Set up the python environment If you use anaconda, run the following: ``` conda create -n deep3d python=3.6 source activate deep3d conda install tensorflow-gpu==1.12.0 scipy pip install pillow argparse ```  Alternatively, you can install tensorflow via pip install (In this way, you need to link /usr/local/cuda to cuda-9.0): ``` pip install tensorflow-gpu==1.12.0 ```  #### 3.","Set up the <PROGLANG>python</PROGLANG> environment If you use <SOFTWARE>anaconda</SOFTWARE>, run the following: ``` <SOFTWARE>conda</SOFTWARE> create -n deep3d <PROGLANG>python=3.6</PROGLANG> source activate deep3d <SOFTWARE>conda</SOFTWARE> install <SOFTWARE>tensorflow-gpu==1.12.0</SOFTWARE> <PROGLANG>scipy</PROGLANG> <SOFTWARE>pip</SOFTWARE> install <SOFTWARE>pillow</SOFTWARE> <SOFTWARE>argparse</SOFTWARE> ```  Alternatively, you can install <SOFTWARE>tensorflow</SOFTWARE> via <SOFTWARE>pip</SOFTWARE> install (In this way, you need to link /usr/local/<SOFTWARE>cuda</SOFTWARE> to <SOFTWARE>cuda-9.0)</SOFTWARE>: ``` <SOFTWARE>pip</SOFTWARE> install <SOFTWARE>tensorflow-gpu==1.12.0</SOFTWARE> ```  #### 3.","Set up the python environment If you use anaconda, run the following: ``` conda create -n deep3d python=3.6 source activate deep3d conda install tensorflow-gpu==1.12.0 scipy pip install pillow argparse ```  Alternatively, you can install tensorflow via pip install (In this way, you need to link /usr/local/cuda to cuda-9.0): ``` pip install tensorflow-gpu==1.12.0 ```  #### 3.","Set up the <PROGLANG>python</PROGLANG> environment If you use anaconda, run the following: ``` conda create -n deep3d <PROGLANG>python</PROGLANG>=3.6 source activate deep3d conda install <SOFTWARE>tensorflow-gpu</SOFTWARE>==1.12.0 scipy pip install <SOFTWARE>pillow</SOFTWARE> <SOFTWARE>argparse</SOFTWARE> ```  Alternatively, you can install <SOFTWARE>tensorflow</SOFTWARE> via pip install (In this way, you need to link /usr/local/cuda to cuda-9.0): ``` pip install <SOFTWARE>tensorflow-gpu</SOFTWARE>==1.12.0 ```  #### 3.",../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\db9d351d.txt,1.0
32,"Compile tf_mesh_renderer  If you install tensorflow using pip,  we provide a [pre-compiled binary file (rasterize_triangles_kernel.so)](https://drive.google.com/file/d/1VUtJPdg0UiJkKWxkACs8ZTf5L7Y4P9Wj/view?","Compile <SOFTWARE>tf_mesh_renderer</SOFTWARE>  If you install <SOFTWARE>tensorflow</SOFTWARE> using <SOFTWARE>pip</SOFTWARE>,  we provide a [pre-compiled binary file (rasterize_triangles_kernel.so)](https://drive.google.com/file/d/1VUtJPdg0UiJkKWxkACs8ZTf5L7Y4P9Wj/view?","Compile tf_mesh_renderer  If you install tensorflow using pip,  we provide a [pre-compiled binary file (rasterize_triangles_kernel.so)](https://drive.google.com/file/d/1VUtJPdg0UiJkKWxkACs8ZTf5L7Y4P9Wj/view?","Compile <SOFTWARE>tf_mesh_renderer</SOFTWARE>  If you install <SOFTWARE>tensorflow</SOFTWARE> using pip,  we provide a [pre-compiled binary file (<SOFTWARE>rasterize_triangles_kernel.so</SOFTWARE>)](https://drive.google.com/file/d/1VUtJPdg0UiJkKWxkACs8ZTf5L7Y4P9Wj/view?",../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\e5324425.txt,1.0
33,usp=sharing) of the library.,usp=sharing) of the library.,usp=sharing) of the library.,usp=sharing) of the library.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\d7e28b3d.txt,1.0
34,"**Note that the pre-compiled file can only be run with tensorflow 1.12.**  If you install tensorflow using conda, you have to compile tf_mesh_renderer from sources.","**Note that the pre-compiled file can only be run with <SOFTWARE>tensorflow 1.12</SOFTWARE>.**  If you install <SOFTWARE>tensorflow</SOFTWARE> using <SOFTWARE>conda</SOFTWARE>, you have to compile <SOFTWARE>tf_mesh_renderer</SOFTWARE> from sources.","**Note that the pre-compiled file can only be run with tensorflow 1.12.**  If you install tensorflow using conda, you have to compile tf_mesh_renderer from sources.","**Note that the pre-compiled file can only be run with <SOFTWARE>tensorflow 1.12</SOFTWARE>.**  If you install <SOFTWARE>tensorflow</SOFTWARE> using <PROGLANG>conda</PROGLANG>, you have to compile <SOFTWARE>tf_mesh_renderer</SOFTWARE> from sources.",../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\01d840c3.txt,1.0
35,Compile tf_mesh_renderer with Bazel.,Compile <SOFTWARE>tf_mesh_renderer</SOFTWARE> with <SOFTWARE>Bazel</SOFTWARE>.,Compile tf_mesh_renderer with Bazel.,Compile <SOFTWARE>tf_mesh_renderer</SOFTWARE> with <PROGLANG>Bazel</PROGLANG>.,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\16c2ddb2.txt,1.0
36,**Set -D_GLIBCXX_USE_CXX11_ABI=1 in .,**Set -D_GLIBCXX_USE_CXX11_ABI=1 in .,**Set -D_GLIBCXX_USE_CXX11_ABI=1 in .**,**Set -D_GLIBCXX_USE_CXX11_ABI=1 in .**,../results/deepseek-chat/prompt-0/zzz_Microsoft_Deep3DFaceReconstruction_master_readme.md.tsv\1dd29ec7.txt,0.9736842105263158
